,0,1,2,3
"(1, 300, np.float64(0.1), 120)",0.0,0.5270833333333333,59795662.208333336,59882225.0
"(1, 300, np.float64(0.1), 130)",0.0,0.61875,67541867.625,65960911.0
"(1, 300, np.float64(0.1), 140)",0.0,0.6854166666666667,63740432.520833336,61844184.5
"(1, 300, np.float64(0.1), 150)",0.0,0.73125,53697413.927083336,52020212.0
"(1, 300, np.float64(0.1), 160)",0.0,0.775,41222987.34166667,40144980.5
"(1, 300, np.float64(0.1), 170)",0.0,0.80625,32937579.508333333,32835672.0
"(1, 300, np.float64(0.1), 180)",0.0,0.8020833333333334,33187178.533333335,32085056.0
"(1, 300, np.float64(0.1), 190)",0.0,0.4895833333333333,28920998.385416668,26696936.5
"(1, 300, np.float64(0.1), 200)",0.0,0.15,22526620.11875,20702860.0
"(1, 300, np.float64(0.1), 210)",0.0,0.035416666666666666,18776387.4125,16886381.5
"(1, 300, np.float64(0.2), 120)",0.0,0.5270833333333333,60336895.1875,61503645.5
"(1, 300, np.float64(0.2), 130)",0.0,0.61875,66088587.139583334,65660730.5
"(1, 300, np.float64(0.2), 140)",0.0,0.6854166666666667,62261513.90833333,60335258.0
"(1, 300, np.float64(0.2), 150)",0.0,0.73125,51098417.985416666,50095852.5
"(1, 300, np.float64(0.2), 160)",0.0,0.775,40876613.99375,39102762.0
"(1, 300, np.float64(0.2), 170)",0.0,0.80625,32547627.041666668,31310854.5
"(1, 300, np.float64(0.2), 180)",0.0,0.8020833333333334,31441257.997916665,30000671.5
"(1, 300, np.float64(0.2), 190)",0.0,0.4895833333333333,28428418.310416665,26015274.0
"(1, 300, np.float64(0.2), 200)",0.0,0.15,23986168.808333334,21729246.0
"(1, 300, np.float64(0.2), 210)",0.0,0.035416666666666666,16253543.447916666,14198116.5
"(1, 300, np.float64(0.30000000000000004), 120)",0.0,0.5270833333333333,61373470.62291667,60918915.0
"(1, 300, np.float64(0.30000000000000004), 130)",0.0,0.61875,67837831.69166666,67026432.5
"(1, 300, np.float64(0.30000000000000004), 140)",0.0,0.6854166666666667,63472522.475,62133961.5
"(1, 300, np.float64(0.30000000000000004), 150)",0.0,0.73125,51997691.74375,50256167.0
"(1, 300, np.float64(0.30000000000000004), 160)",0.0,0.775,39603956.09583333,38775516.0
"(1, 300, np.float64(0.30000000000000004), 170)",0.0,0.8041666666666667,32647383.066666666,32143079.5
"(1, 300, np.float64(0.30000000000000004), 180)",0.0,0.8020833333333334,33196360.88125,31960386.5
"(1, 300, np.float64(0.30000000000000004), 190)",0.0,0.4895833333333333,27183215.889583334,24481059.0
"(1, 300, np.float64(0.30000000000000004), 200)",0.0,0.15,23586101.110416666,21801519.5
"(1, 300, np.float64(0.30000000000000004), 210)",0.0,0.035416666666666666,17467132.316666666,15578921.0
"(1, 300, np.float64(0.4), 120)",0.0,0.5270833333333333,59030022.385416664,58120493.5
"(1, 300, np.float64(0.4), 130)",0.0,0.61875,66995041.90208333,65999792.5
"(1, 300, np.float64(0.4), 140)",0.0,0.6854166666666667,61301854.30625,60104823.5
"(1, 300, np.float64(0.4), 150)",0.0,0.73125,52957497.61875,51839925.5
"(1, 300, np.float64(0.4), 160)",0.0,0.775,41090500.39791667,39453665.0
"(1, 300, np.float64(0.4), 170)",0.0,0.8,31944148.095833335,30769872.0
"(1, 300, np.float64(0.4), 180)",0.0,0.8020833333333334,32761000.789583333,31811554.0
"(1, 300, np.float64(0.4), 190)",0.0,0.4895833333333333,27100418.575,24694559.0
"(1, 300, np.float64(0.4), 200)",0.0,0.15,22973746.6125,21116891.5
"(1, 300, np.float64(0.4), 210)",0.0,0.035416666666666666,17927374.708333332,16194390.0
"(1, 300, np.float64(0.5), 120)",0.0,0.5270833333333333,58583266.985416666,57057576.0
"(1, 300, np.float64(0.5), 130)",0.0,0.61875,67490300.71041666,66385460.0
"(1, 300, np.float64(0.5), 140)",0.0,0.6854166666666667,61727219.21041667,60649255.0
"(1, 300, np.float64(0.5), 150)",0.0,0.73125,53467301.81458333,51348900.0
"(1, 300, np.float64(0.5), 160)",0.0,0.775,40126082.81041667,38873993.5
"(1, 300, np.float64(0.5), 170)",0.0,0.7979166666666667,33470654.129166666,32751881.0
"(1, 300, np.float64(0.5), 180)",0.0,0.8,32703188.622916665,31534573.5
"(1, 300, np.float64(0.5), 190)",0.0,0.4895833333333333,29070058.922916666,26612066.0
"(1, 300, np.float64(0.5), 200)",0.0,0.15,22270701.697916668,20270301.0
"(1, 300, np.float64(0.5), 210)",0.0,0.035416666666666666,17756153.202083334,15952141.0
"(1, 300, np.float64(0.6), 120)",0.0,0.53125,59370991.66041667,58087536.0
"(1, 300, np.float64(0.6), 130)",0.0,0.6229166666666667,65654266.891666666,64960101.0
"(1, 300, np.float64(0.6), 140)",0.0,0.6854166666666667,62834845.64791667,61470788.0
"(1, 300, np.float64(0.6), 150)",0.0,0.7333333333333333,52616191.5875,51378779.0
"(1, 300, np.float64(0.6), 160)",0.0,0.775,39635528.00208333,38401844.0
"(1, 300, np.float64(0.6), 170)",0.0,0.7979166666666667,32952357.797916666,32318279.0
"(1, 300, np.float64(0.6), 180)",0.0,0.8,30734848.90625,29612392.5
"(1, 300, np.float64(0.6), 190)",0.0,0.4895833333333333,28843244.727083333,26746620.5
"(1, 300, np.float64(0.6), 200)",0.0,0.15208333333333332,23338687.585416667,21641205.0
"(1, 300, np.float64(0.6), 210)",0.0,0.035416666666666666,17753002.791666668,15960129.5
"(1, 300, np.float64(0.7000000000000001), 120)",0.0,0.5395833333333333,58486228.895833336,57082787.5
"(1, 300, np.float64(0.7000000000000001), 130)",0.0,0.6375,66213489.51875,65066949.0
"(1, 300, np.float64(0.7000000000000001), 140)",0.0,0.7020833333333333,60920798.358333334,59502028.5
"(1, 300, np.float64(0.7000000000000001), 150)",0.0,0.7479166666666667,53099356.50208333,52093326.5
"(1, 300, np.float64(0.7000000000000001), 160)",0.0,0.7875,40219365.360416666,39796435.5
"(1, 300, np.float64(0.7000000000000001), 170)",0.0,0.8083333333333333,33341852.341666665,32151245.5
"(1, 300, np.float64(0.7000000000000001), 180)",0.0,0.8020833333333334,32408698.833333332,31310838.5
"(1, 300, np.float64(0.7000000000000001), 190)",0.0,0.49375,28210829.60625,26192488.0
"(1, 300, np.float64(0.7000000000000001), 200)",0.0,0.16041666666666668,23974382.570833333,22217713.0
"(1, 300, np.float64(0.7000000000000001), 210)",0.0,0.0375,16560167.945833333,14657939.5
"(1, 300, np.float64(0.8), 120)",0.0,0.5416666666666666,57818958.270833336,55889403.5
"(1, 300, np.float64(0.8), 130)",0.0,0.6541666666666667,66924599.077083334,66469418.5
"(1, 300, np.float64(0.8), 140)",0.0,0.7208333333333333,62205572.95625,61718797.5
"(1, 300, np.float64(0.8), 150)",0.0,0.7666666666666667,52393094.83541667,50484628.0
"(1, 300, np.float64(0.8), 160)",0.0,0.8083333333333333,40112359.947916664,39335883.5
"(1, 300, np.float64(0.8), 170)",0.0,0.85,33854212.55,32825119.5
"(1, 300, np.float64(0.8), 180)",0.0,0.8166666666666667,30943050.616666667,29808973.0
"(1, 300, np.float64(0.8), 190)",0.0,0.49583333333333335,28980950.21875,26779337.5
"(1, 300, np.float64(0.8), 200)",0.0,0.16666666666666666,22152616.11875,20266276.0
"(1, 300, np.float64(0.8), 210)",0.0,0.03958333333333333,17403484.158333335,15591020.0
"(1, 300, np.float64(0.9), 120)",0.0,0.0020833333333333333,59588196.34166667,57661189.5
"(1, 300, np.float64(0.9), 130)",0.0,0.010416666666666666,65768587.94375,64354990.5
"(1, 300, np.float64(0.9), 140)",0.0,0.0125,61357907.920833334,60337595.5
