,0,1,2,3
"(1, 300, np.float64(0.1))",3.0,0.3104166666666667,40180849.885416664,38941423.5
"(1, 300, np.float64(0.2))",3.0,0.3104166666666667,41399297.01875,40299325.5
"(1, 300, np.float64(0.30000000000000004))",3.0,0.3104166666666667,41108822.510416664,40341058.5
"(1, 300, np.float64(0.4))",3.0,0.3104166666666667,40864541.24583333,40245780.0
"(1, 300, np.float64(0.5))",3.0,0.3104166666666667,40682494.40416667,40303052.0
"(1, 300, np.float64(0.6))",3.0,0.3145833333333333,41074064.58125,40770156.5
"(1, 300, np.float64(0.7000000000000001))",3.0,0.32083333333333336,40058205.31458333,39734461.5
"(1, 300, np.float64(0.8))",3.0,0.31666666666666665,40039957.85,39947000.0
"(1, 300, np.float64(0.9))",3.0,0.004166666666666667,39447423.391666666,39212203.0
"(1, 310, np.float64(0.1))",3.0,0.3125,42380050.4125,41286097.5
"(1, 310, np.float64(0.2))",3.0,0.3125,41064711.025,40087018.5
"(1, 310, np.float64(0.30000000000000004))",3.0,0.3125,40764781.93958333,39308851.5
"(1, 310, np.float64(0.4))",3.0,0.3125,40705096.33125,40162502.5
"(1, 310, np.float64(0.5))",3.0,0.3125,40465232.64375,39730407.5
"(1, 310, np.float64(0.6))",3.0,0.31666666666666665,40245241.072916664,39796903.0
"(1, 310, np.float64(0.7000000000000001))",3.0,0.3229166666666667,39488441.2,38849073.0
"(1, 310, np.float64(0.8))",3.0,0.31875,39772309.645833336,39812118.0
"(1, 310, np.float64(0.9))",3.0,0.004166666666666667,38987869.61666667,38939840.0
"(1, 320, np.float64(0.1))",3.0,0.3125,41539956.9125,40303391.5
"(1, 320, np.float64(0.2))",3.0,0.3125,41439898.4875,40408087.5
"(1, 320, np.float64(0.30000000000000004))",3.0,0.3125,40683131.83125,39484009.0
"(1, 320, np.float64(0.4))",3.0,0.3125,40259468.672916666,39132749.5
"(1, 320, np.float64(0.5))",3.0,0.3125,39986014.07083333,39049289.0
"(1, 320, np.float64(0.6))",3.0,0.31666666666666665,40348568.49166667,39384580.5
"(1, 320, np.float64(0.7000000000000001))",3.0,0.3229166666666667,39773561.016666666,39303440.5
"(1, 320, np.float64(0.8))",3.0,0.31875,39730923.327083334,39950347.0
"(1, 320, np.float64(0.9))",3.0,0.004166666666666667,39181979.489583336,39095738.5
"(1, 330, np.float64(0.1))",3.0,0.3125,41896574.8875,40495264.0
"(1, 330, np.float64(0.2))",3.0,0.3125,41378392.64375,40040933.0
"(1, 330, np.float64(0.30000000000000004))",3.0,0.3125,41104761.34375,39580096.0
"(1, 330, np.float64(0.4))",3.0,0.3125,40274948.329166666,38836297.0
"(1, 330, np.float64(0.5))",3.0,0.3125,39317282.53541667,38009844.0
"(1, 330, np.float64(0.6))",3.0,0.31666666666666665,40430068.4375,39492090.5
"(1, 330, np.float64(0.7000000000000001))",3.0,0.3229166666666667,39632195.74791667,38919295.0
"(1, 330, np.float64(0.8))",3.0,0.31875,39124257.58958333,38989158.0
"(1, 330, np.float64(0.9))",3.0,0.004166666666666667,38680154.425,37918456.0
"(1, 340, np.float64(0.1))",3.0,0.3125,41450721.15208333,40273953.5
"(1, 340, np.float64(0.2))",3.0,0.3125,41135574.53958333,40346819.0
"(1, 340, np.float64(0.30000000000000004))",3.0,0.3125,40993119.00833333,39682370.5
"(1, 340, np.float64(0.4))",3.0,0.3125,40463187.891666666,39383353.0
"(1, 340, np.float64(0.5))",3.0,0.3125,39738032.791666664,38272417.0
"(1, 340, np.float64(0.6))",3.0,0.31666666666666665,39452091.44166667,38098720.5
"(1, 340, np.float64(0.7000000000000001))",3.0,0.3229166666666667,39478221.6875,38191188.5
"(1, 340, np.float64(0.8))",3.0,0.31875,39147422.395833336,38746281.5
"(1, 340, np.float64(0.9))",3.0,0.004166666666666667,36907820.90208333,35917755.0
"(1, 350, np.float64(0.1))",3.0,0.3145833333333333,41940857.83125,40075716.0
"(1, 350, np.float64(0.2))",3.0,0.3145833333333333,41599123.14791667,39948709.0
"(1, 350, np.float64(0.30000000000000004))",3.0,0.3145833333333333,40821597.425,39780009.5
"(1, 350, np.float64(0.4))",3.0,0.3145833333333333,40272170.625,39633069.5
"(1, 350, np.float64(0.5))",3.0,0.3145833333333333,40320451.56041667,39731178.5
"(1, 350, np.float64(0.6))",3.0,0.31875,39743132.59583333,38376602.5
"(1, 350, np.float64(0.7000000000000001))",3.0,0.3229166666666667,38986885.177083336,37684123.0
"(1, 350, np.float64(0.8))",3.0,0.31875,38919938.704166666,37619894.0
"(1, 350, np.float64(0.9))",3.0,0.004166666666666667,37097569.46875,36123508.5
"(1, 360, np.float64(0.1))",3.0,0.32083333333333336,41588803.447916664,39606130.5
"(1, 360, np.float64(0.2))",3.0,0.32083333333333336,41771581.766666666,40680357.5
"(1, 360, np.float64(0.30000000000000004))",3.0,0.32083333333333336,41320695.825,39940521.5
"(1, 360, np.float64(0.4))",3.0,0.32083333333333336,40466203.8125,39320466.0
"(1, 360, np.float64(0.5))",3.0,0.32083333333333336,40407968.739583336,39894087.5
"(1, 360, np.float64(0.6))",3.0,0.325,40192501.766666666,39662243.5
"(1, 360, np.float64(0.7000000000000001))",3.0,0.32916666666666666,37946438.93333333,36911976.0
"(1, 360, np.float64(0.8))",3.0,0.325,39304764.979166664,38843998.0
"(1, 360, np.float64(0.9))",3.0,0.004166666666666667,38375756.69166667,37557865.0
"(1, 370, np.float64(0.1))",3.0,0.3229166666666667,41228613.44583333,39107666.0
"(1, 370, np.float64(0.2))",3.0,0.3229166666666667,41218055.43958333,39984772.0
"(1, 370, np.float64(0.30000000000000004))",3.0,0.3229166666666667,41534128.96458333,40654838.0
"(1, 370, np.float64(0.4))",3.0,0.3229166666666667,40171653.8625,39251846.0
"(1, 370, np.float64(0.5))",3.0,0.3229166666666667,40745511.79375,40064158.0
"(1, 370, np.float64(0.6))",3.0,0.32708333333333334,40255771.15833333,39893161.0
"(1, 370, np.float64(0.7000000000000001))",3.0,0.33125,40227198.202083334,39548923.0
"(1, 370, np.float64(0.8))",3.0,0.32708333333333334,37510153.91458333,37312217.0
"(1, 370, np.float64(0.9))",3.0,0.004166666666666667,38166610.11875,37634977.0
"(1, 380, np.float64(0.1))",3.0,0.3229166666666667,39626322.30625,38242117.5
"(1, 380, np.float64(0.2))",3.0,0.3229166666666667,40945658.9625,38934769.0
"(1, 380, np.float64(0.30000000000000004))",3.0,0.3229166666666667,40931518.1,39180441.5
"(1, 380, np.float64(0.4))",3.0,0.3229166666666667,40278375.62291667,39120093.0
"(1, 380, np.float64(0.5))",3.0,0.3229166666666667,40590030.51875,39482050.5
"(1, 380, np.float64(0.6))",3.0,0.32708333333333334,38513985.50833333,37804962.5
"(1, 380, np.float64(0.7000000000000001))",3.0,0.33125,40412659.66458333,39288265.5
"(1, 380, np.float64(0.8))",3.0,0.32708333333333334,39674739.1125,39172079.5
"(1, 380, np.float64(0.9))",3.0,0.004166666666666667,39136662.25,38679857.0
"(1, 390, np.float64(0.1))",3.0,0.3229166666666667,40930633.08958333,39219650.0
"(1, 390, np.float64(0.2))",3.0,0.3229166666666667,41190881.24583333,39151756.5
"(1, 390, np.float64(0.30000000000000004))",3.0,0.3229166666666667,40514614.989583336,38794285.5
"(1, 390, np.float64(0.4))",3.0,0.3229166666666667,40554982.58541667,39297500.0
"(1, 390, np.float64(0.5))",3.0,0.3229166666666667,38395242.05625,37087580.5
"(1, 390, np.float64(0.6))",3.0,0.32708333333333334,39912436.00625,38928976.5
"(1, 390, np.float64(0.7000000000000001))",3.0,0.33125,39743029.59166667,39118580.0
"(1, 390, np.float64(0.8))",3.0,0.32708333333333334,39480968.96458333,39002607.5
"(1, 390, np.float64(0.9))",3.0,0.004166666666666667,39694408.5875,39626169.5
"(1, 400, np.float64(0.1))",3.0,0.325,41536236.33125,40168583.5
"(1, 400, np.float64(0.2))",3.0,0.325,40547641.31875,38412138.0
"(1, 400, np.float64(0.30000000000000004))",3.0,0.325,41058746.925,39591305.0
"(1, 400, np.float64(0.4))",3.0,0.325,40222863.39791667,39156201.5
"(1, 400, np.float64(0.5))",3.0,0.325,38915252.947916664,37422450.5
"(1, 400, np.float64(0.6))",3.0,0.32916666666666666,40015301.39375,38674131.5
"(1, 400, np.float64(0.7000000000000001))",3.0,0.3333333333333333,39726076.322916664,38703427.0
"(1, 400, np.float64(0.8))",3.0,0.32916666666666666,39532930.1625,39178482.0
"(1, 400, np.float64(0.9))",3.0,0.004166666666666667,39278627.93125,38871923.5
"(3, 300, np.float64(0.1))",3.0,0.2875,40110407.0875,39231156.5
"(3, 300, np.float64(0.2))",3.0,0.2875,39013598.8375,37808816.0
"(3, 300, np.float64(0.30000000000000004))",3.0,0.2875,38620184.2125,37440649.5
"(3, 300, np.float64(0.4))",3.0,0.2875,37073322.93541667,35723532.5
"(3, 300, np.float64(0.5))",3.0,0.2875,38647017.97291667,37199864.5
"(3, 300, np.float64(0.6))",3.0,0.28958333333333336,36855646.46041667,35393773.0
"(3, 300, np.float64(0.7000000000000001))",3.0,0.28958333333333336,38087618.50833333,37369558.0
"(3, 300, np.float64(0.8))",3.0,0.29375,38318879.952083334,38004792.0
"(3, 300, np.float64(0.9))",3.0,0.022916666666666665,38151303.56458333,37720842.0
"(3, 310, np.float64(0.1))",3.0,0.28958333333333336,40019298.87083333,39333434.0
"(3, 310, np.float64(0.2))",3.0,0.28958333333333336,40284037.09375,39247493.5
"(3, 310, np.float64(0.30000000000000004))",3.0,0.28958333333333336,38665957.23125,37458677.0
"(3, 310, np.float64(0.4))",3.0,0.28958333333333336,38761002.30416667,37698479.5
"(3, 310, np.float64(0.5))",3.0,0.28958333333333336,36621114.675,35591205.5
"(3, 310, np.float64(0.6))",3.0,0.2916666666666667,37014729.50833333,35834431.5
"(3, 310, np.float64(0.7000000000000001))",3.0,0.2916666666666667,37939618.75833333,37432247.5
"(3, 310, np.float64(0.8))",3.0,0.29583333333333334,37412999.65208333,36794618.0
"(3, 310, np.float64(0.9))",3.0,0.022916666666666665,37172460.28541667,36484439.0
"(3, 320, np.float64(0.1))",3.0,0.28958333333333336,39848267.21458333,38872710.5
"(3, 320, np.float64(0.2))",3.0,0.28958333333333336,39607549.18333333,38482187.5
"(3, 320, np.float64(0.30000000000000004))",3.0,0.28958333333333336,39830121.41041667,38706798.5
"(3, 320, np.float64(0.4))",3.0,0.28958333333333336,38430810.95625,37099972.0
"(3, 320, np.float64(0.5))",3.0,0.28958333333333336,36559535.74791667,35282788.5
"(3, 320, np.float64(0.6))",3.0,0.2916666666666667,38150506.25208333,37197197.5
"(3, 320, np.float64(0.7000000000000001))",3.0,0.2916666666666667,36176924.541666664,35454909.5
"(3, 320, np.float64(0.8))",3.0,0.29583333333333334,37464127.1,36909677.0
"(3, 320, np.float64(0.9))",3.0,0.022916666666666665,37230102.204166666,36875926.5
"(3, 330, np.float64(0.1))",3.0,0.28958333333333336,39745133.00416667,38357993.0
"(3, 330, np.float64(0.2))",3.0,0.28958333333333336,39072643.864583336,37787561.5
"(3, 330, np.float64(0.30000000000000004))",3.0,0.28958333333333336,39382405.5875,38111189.5
"(3, 330, np.float64(0.4))",3.0,0.28958333333333336,39669054.2375,38237619.5
"(3, 330, np.float64(0.5))",3.0,0.28958333333333336,38229502.59791667,37438254.0
"(3, 330, np.float64(0.6))",3.0,0.2916666666666667,36340611.52916667,35296946.5
"(3, 330, np.float64(0.7000000000000001))",3.0,0.2916666666666667,36478921.927083336,35694710.0
"(3, 330, np.float64(0.8))",3.0,0.29583333333333334,37575073.53958333,37212550.0
"(3, 330, np.float64(0.9))",3.0,0.022916666666666665,37218255.333333336,36996858.5
"(3, 340, np.float64(0.1))",3.0,0.28958333333333336,39551768.072916664,38627599.5
"(3, 340, np.float64(0.2))",3.0,0.28958333333333336,39083480.1375,37025675.5
"(3, 340, np.float64(0.30000000000000004))",3.0,0.28958333333333336,39264934.575,37508772.0
"(3, 340, np.float64(0.4))",3.0,0.28958333333333336,38977694.72083333,37924059.5
"(3, 340, np.float64(0.5))",3.0,0.28958333333333336,39010216.5,38049413.5
"(3, 340, np.float64(0.6))",3.0,0.2916666666666667,36281676.32083333,35390449.5
"(3, 340, np.float64(0.7000000000000001))",3.0,0.2916666666666667,37743220.12916667,37465713.5
"(3, 340, np.float64(0.8))",3.0,0.29583333333333334,35792130.27291667,35323924.0
"(3, 340, np.float64(0.9))",3.0,0.022916666666666665,37374401.71666667,36972143.5
"(3, 350, np.float64(0.1))",3.0,0.28958333333333336,39613064.24791667,38670953.0
"(3, 350, np.float64(0.2))",3.0,0.28958333333333336,39394842.1125,38390374.0
"(3, 350, np.float64(0.30000000000000004))",3.0,0.28958333333333336,39220443.80625,37528983.5
"(3, 350, np.float64(0.4))",3.0,0.28958333333333336,39268516.020833336,38118340.5
"(3, 350, np.float64(0.5))",3.0,0.28958333333333336,38975161.37291667,37724831.0
"(3, 350, np.float64(0.6))",3.0,0.2916666666666667,39131743.58958333,38218283.5
"(3, 350, np.float64(0.7000000000000001))",3.0,0.2916666666666667,38513467.87708333,37778617.5
"(3, 350, np.float64(0.8))",3.0,0.29583333333333334,36180624.87083333,35472770.0
"(3, 350, np.float64(0.9))",3.0,0.022916666666666665,37305097.739583336,37083630.5
"(3, 360, np.float64(0.1))",3.0,0.2916666666666667,39655062.44583333,38324366.0
"(3, 360, np.float64(0.2))",3.0,0.2916666666666667,40123620.16458333,38918552.5
"(3, 360, np.float64(0.30000000000000004))",3.0,0.2916666666666667,38969892.1625,37362767.5
"(3, 360, np.float64(0.4))",3.0,0.2916666666666667,39335169.704166666,37585817.5
"(3, 360, np.float64(0.5))",3.0,0.2916666666666667,38604114.729166664,37599985.0
"(3, 360, np.float64(0.6))",3.0,0.29375,38166217.920833334,37679706.5
"(3, 360, np.float64(0.7000000000000001))",3.0,0.29375,38459583.57083333,37714392.5
"(3, 360, np.float64(0.8))",3.0,0.29791666666666666,35653095.00416667,34745481.5
"(3, 360, np.float64(0.9))",3.0,0.022916666666666665,37345915.40625,36480011.0
"(3, 370, np.float64(0.1))",3.0,0.29791666666666666,39447623.65625,38248816.5
"(3, 370, np.float64(0.2))",3.0,0.29791666666666666,38533476.0875,37266227.0
"(3, 370, np.float64(0.30000000000000004))",3.0,0.29791666666666666,38691829.425,37231010.0
"(3, 370, np.float64(0.4))",3.0,0.29791666666666666,38451053.389583334,37318672.0
"(3, 370, np.float64(0.5))",3.0,0.29791666666666666,38009691.875,37037583.0
"(3, 370, np.float64(0.6))",3.0,0.3,38079127.702083334,36854907.0
"(3, 370, np.float64(0.7000000000000001))",3.0,0.3,38110609.74166667,37369565.0
"(3, 370, np.float64(0.8))",3.0,0.30416666666666664,37981204.989583336,37818646.5
"(3, 370, np.float64(0.9))",3.0,0.027083333333333334,36173208.45625,35610543.5
"(3, 380, np.float64(0.1))",3.0,0.29791666666666666,39654199.5125,38355958.5
"(3, 380, np.float64(0.2))",3.0,0.29791666666666666,38729445.46041667,37691572.0
"(3, 380, np.float64(0.30000000000000004))",3.0,0.29791666666666666,38234690.204166666,37109611.5
"(3, 380, np.float64(0.4))",3.0,0.29791666666666666,38464171.614583336,36740420.5
"(3, 380, np.float64(0.5))",3.0,0.29791666666666666,38456120.927083336,37126265.5
"(3, 380, np.float64(0.6))",3.0,0.3,37835078.58125,36212848.5
"(3, 380, np.float64(0.7000000000000001))",3.0,0.3,38218636.13125,37119787.5
"(3, 380, np.float64(0.8))",3.0,0.30416666666666664,37618794.85,37132310.5
"(3, 380, np.float64(0.9))",3.0,0.027083333333333334,37686976.05625,37215798.5
"(3, 390, np.float64(0.1))",3.0,0.3,37675803.92916667,36191947.5
"(3, 390, np.float64(0.2))",3.0,0.3,39292661.15833333,37886603.0
"(3, 390, np.float64(0.30000000000000004))",3.0,0.3,38432519.49583333,37361856.5
"(3, 390, np.float64(0.4))",3.0,0.3,37963514.975,37336494.0
"(3, 390, np.float64(0.5))",3.0,0.3,38142533.75,37442858.0
"(3, 390, np.float64(0.6))",3.0,0.3020833333333333,38363599.358333334,37429674.5
"(3, 390, np.float64(0.7000000000000001))",3.0,0.3020833333333333,37572021.05833333,36475917.5
"(3, 390, np.float64(0.8))",3.0,0.30416666666666664,37939409.420833334,37558035.0
"(3, 390, np.float64(0.9))",3.0,0.027083333333333334,37354336.30625,36751481.0
"(3, 400, np.float64(0.1))",3.0,0.30416666666666664,40032597.354166664,39049315.0
"(3, 400, np.float64(0.2))",3.0,0.30416666666666664,37036583.8,35571088.0
"(3, 400, np.float64(0.30000000000000004))",3.0,0.30416666666666664,38882778.327083334,37779451.0
"(3, 400, np.float64(0.4))",3.0,0.30416666666666664,38103498.14375,37241286.0
"(3, 400, np.float64(0.5))",3.0,0.30416666666666664,37674197.14791667,36555363.5
"(3, 400, np.float64(0.6))",3.0,0.30625,37969248.208333336,37020371.0
"(3, 400, np.float64(0.7000000000000001))",3.0,0.30625,36237262.458333336,35268059.5
"(3, 400, np.float64(0.8))",3.0,0.30625,37732836.71666667,36967583.5
"(3, 400, np.float64(0.9))",3.0,0.027083333333333334,36983000.66875,36214539.5
"(5, 300, np.float64(0.1))",3.0,0.2875,39411660.66041667,38986528.5
"(5, 300, np.float64(0.2))",3.0,0.2875,39925918.06041667,39263580.5
"(5, 300, np.float64(0.30000000000000004))",3.0,0.2875,36766066.1875,35929404.0
"(5, 300, np.float64(0.4))",3.0,0.2875,36479482.791666664,35397709.5
"(5, 300, np.float64(0.5))",3.0,0.2875,37891616.295833334,37095007.0
"(5, 300, np.float64(0.6))",3.0,0.28958333333333336,37780092.97083333,37159894.5
"(5, 300, np.float64(0.7000000000000001))",3.0,0.30625,37396204.735416666,36398156.0
"(5, 300, np.float64(0.8))",3.0,0.33125,36925005.94375,36449397.0
"(5, 300, np.float64(0.9))",3.0,0.052083333333333336,38018391.72083333,37274957.0
"(5, 310, np.float64(0.1))",3.0,0.2875,39017882.610416666,38321574.0
"(5, 310, np.float64(0.2))",3.0,0.2875,38434471.141666666,37753118.5
"(5, 310, np.float64(0.30000000000000004))",3.0,0.2875,39353959.05625,38941087.5
"(5, 310, np.float64(0.4))",3.0,0.2875,36519052.03125,35793870.0
"(5, 310, np.float64(0.5))",3.0,0.2875,37743485.49791667,37119560.5
"(5, 310, np.float64(0.6))",3.0,0.28958333333333336,37897185.65625,36917084.5
"(5, 310, np.float64(0.7000000000000001))",3.0,0.30625,37451889.6625,36826784.5
"(5, 310, np.float64(0.8))",3.0,0.33125,37235370.83958333,36880781.5
"(5, 310, np.float64(0.9))",3.0,0.052083333333333336,36619040.28958333,36342199.5
"(5, 320, np.float64(0.1))",3.0,0.28958333333333336,39593487.325,39209393.0
"(5, 320, np.float64(0.2))",3.0,0.28958333333333336,38870887.60208333,38283679.0
"(5, 320, np.float64(0.30000000000000004))",3.0,0.28958333333333336,38174026.2375,37133454.0
"(5, 320, np.float64(0.4))",3.0,0.28958333333333336,39147517.5625,38674643.5
"(5, 320, np.float64(0.5))",3.0,0.28958333333333336,36187625.3,35647606.5
"(5, 320, np.float64(0.6))",3.0,0.2916666666666667,38110200.90625,37586407.0
"(5, 320, np.float64(0.7000000000000001))",3.0,0.3104166666666667,37743720.34375,36994739.0
"(5, 320, np.float64(0.8))",3.0,0.3333333333333333,37096927.84166667,36319362.5
"(5, 320, np.float64(0.9))",3.0,0.052083333333333336,37257506.69583333,37132363.5
"(5, 330, np.float64(0.1))",3.0,0.28958333333333336,38880477.43125,38879849.5
"(5, 330, np.float64(0.2))",3.0,0.28958333333333336,38774160.25625,38291591.0
"(5, 330, np.float64(0.30000000000000004))",3.0,0.28958333333333336,39038488.954166666,38287466.5
"(5, 330, np.float64(0.4))",3.0,0.28958333333333336,37654469.485416666,36634450.0
"(5, 330, np.float64(0.5))",3.0,0.28958333333333336,36204454.479166664,35139338.0
"(5, 330, np.float64(0.6))",3.0,0.2916666666666667,38836183.141666666,38587580.0
"(5, 330, np.float64(0.7000000000000001))",3.0,0.3104166666666667,37065619.166666664,36593329.5
"(5, 330, np.float64(0.8))",3.0,0.3333333333333333,37277041.35,36741776.0
"(5, 330, np.float64(0.9))",3.0,0.052083333333333336,37102499.014583334,36692478.0
"(5, 340, np.float64(0.1))",3.0,0.2916666666666667,38924348.30625,38256497.0
"(5, 340, np.float64(0.2))",3.0,0.2916666666666667,38563444.69375,38111621.5
"(5, 340, np.float64(0.30000000000000004))",3.0,0.2916666666666667,38528355.58958333,37863798.5
"(5, 340, np.float64(0.4))",3.0,0.2916666666666667,38398933.40208333,37626128.5
"(5, 340, np.float64(0.5))",3.0,0.2916666666666667,37475606.09791667,36612591.0
"(5, 340, np.float64(0.6))",3.0,0.29375,36118417.50625,35794034.5
"(5, 340, np.float64(0.7000000000000001))",3.0,0.3125,38499410.33125,38266808.5
"(5, 340, np.float64(0.8))",3.0,0.3333333333333333,35827325.27708333,35586104.0
"(5, 340, np.float64(0.9))",3.0,0.052083333333333336,37135531.62083333,36646890.0
"(5, 350, np.float64(0.1))",3.0,0.2916666666666667,38661051.854166664,38012754.5
"(5, 350, np.float64(0.2))",3.0,0.2916666666666667,38716586.55625,37707529.5
"(5, 350, np.float64(0.30000000000000004))",3.0,0.2916666666666667,38132007.46875,37475649.0
"(5, 350, np.float64(0.4))",3.0,0.2916666666666667,38226230.60625,37436851.0
"(5, 350, np.float64(0.5))",3.0,0.2916666666666667,38041512.427083336,37219238.5
"(5, 350, np.float64(0.6))",3.0,0.29375,38039653.077083334,37729660.5
"(5, 350, np.float64(0.7000000000000001))",3.0,0.3125,35833693.420833334,35696173.5
"(5, 350, np.float64(0.8))",3.0,0.3333333333333333,38366239.69375,37694397.5
"(5, 350, np.float64(0.9))",3.0,0.052083333333333336,37564394.052083336,36823304.5
"(5, 360, np.float64(0.1))",3.0,0.2916666666666667,38663276.85625,37915922.5
"(5, 360, np.float64(0.2))",3.0,0.2916666666666667,37529848.93958333,37015900.5
"(5, 360, np.float64(0.30000000000000004))",3.0,0.2916666666666667,38134954.09375,37488550.5
"(5, 360, np.float64(0.4))",3.0,0.2916666666666667,37806474.03333333,36995206.5
"(5, 360, np.float64(0.5))",3.0,0.2916666666666667,38182386.1625,37679941.5
"(5, 360, np.float64(0.6))",3.0,0.29375,38097708.68125,37582285.0
