,0,1,2,3
"(1, 300, np.float64(0.1), 120)",0.0,0.1125,0.03651526263608199,0.036899228995025624
"(1, 300, np.float64(0.1), 130)",0.0,0.12083333333333333,0.04212022568754037,0.040904707995650824
"(1, 300, np.float64(0.1), 140)",0.0,0.14166666666666666,0.03995964105221598,0.038489250000566244
"(1, 300, np.float64(0.1), 150)",0.0,0.14791666666666667,0.03239878466638402,0.03216837500076508
"(1, 300, np.float64(0.1), 160)",0.0,0.15625,0.02485325827986647,0.023600562497449573
"(1, 300, np.float64(0.1), 170)",0.0,0.1625,0.019873139386315113,0.01930554150021635
"(1, 300, np.float64(0.35), 120)",0.0,0.1125,0.036378518260031946,0.03732387449417729
"(1, 300, np.float64(0.35), 130)",0.0,0.12083333333333333,0.041756022531444614,0.04091177049849648
"(1, 300, np.float64(0.35), 140)",0.0,0.14166666666666666,0.03903018920770288,0.03713245849212399
"(1, 300, np.float64(0.35), 150)",0.0,0.14791666666666667,0.0319756007079377,0.031682854001701344
"(1, 300, np.float64(0.35), 160)",0.0,0.15625,0.024378361614405247,0.023688625493377913
"(1, 300, np.float64(0.35), 170)",0.0,0.1625,0.019685387114350306,0.019301874992379453
"(1, 300, np.float64(0.6), 120)",0.0,0.1125,0.0360775833845158,0.036962083002435975
"(1, 300, np.float64(0.6), 130)",0.0,0.11875,0.04130430943738853,0.04035943750204751
"(1, 300, np.float64(0.6), 140)",0.0,0.14166666666666666,0.039124806438546024,0.03733406250103144
"(1, 300, np.float64(0.6), 150)",0.0,0.15,0.03187836240613251,0.031403249500726815
"(1, 300, np.float64(0.6), 160)",0.0,0.15625,0.024120792927381746,0.023694125498877838
"(1, 300, np.float64(0.6), 170)",0.0,0.15833333333333333,0.019774428770536662,0.019538062500942033
"(1, 300, np.float64(0.8499999999999999), 120)",0.0,0.11458333333333333,0.035743365530834126,0.036744750002981164
"(1, 300, np.float64(0.8499999999999999), 130)",0.0,0.12916666666666668,0.041179582468127286,0.040314354497240856
"(1, 300, np.float64(0.8499999999999999), 140)",0.0,0.14791666666666667,0.0388324201985597,0.03682279199711047
"(1, 300, np.float64(0.8499999999999999), 150)",0.0,0.15208333333333332,0.03154037838551934,0.031113729004573543
"(1, 300, np.float64(0.8499999999999999), 160)",0.0,0.16041666666666668,0.0241347160940677,0.0236119375040289
"(1, 300, np.float64(0.8499999999999999), 170)",0.0,0.17291666666666666,0.019515714885073976,0.019060146005358547
"(1, 310, np.float64(0.1), 120)",0.0,0.1125,0.03724938279204556,0.03828272900136653
"(1, 310, np.float64(0.1), 130)",0.0,0.12083333333333333,0.042809615062196826,0.04189897899777861
"(1, 310, np.float64(0.1), 140)",0.0,0.14166666666666666,0.039875751313350825,0.03728289550053887
"(1, 310, np.float64(0.1), 150)",0.0,0.14791666666666667,0.03262978510322986,0.032088915999338496
"(1, 310, np.float64(0.1), 160)",0.0,0.15625,0.024960097625353228,0.024396271001023706
"(1, 310, np.float64(0.1), 170)",0.0,0.1625,0.020051526905717765,0.019419333497353364
"(1, 310, np.float64(0.35), 120)",0.0,0.1125,0.036768125843840004,0.03763462449569488
"(1, 310, np.float64(0.35), 130)",0.0,0.12083333333333333,0.041917922719524846,0.040860020999389235
"(1, 310, np.float64(0.35), 140)",0.0,0.14166666666666666,0.03923703992692632,0.03726629149605287
"(1, 310, np.float64(0.35), 150)",0.0,0.14791666666666667,0.03208322615500947,0.03171695800119778
"(1, 310, np.float64(0.35), 160)",0.0,0.15625,0.02452009765678061,0.023997625001356937
"(1, 310, np.float64(0.35), 170)",0.0,0.1625,0.019788382375736546,0.01919862500653835
"(1, 310, np.float64(0.6), 120)",0.0,0.1125,0.036212773406532506,0.036925895998138
"(1, 310, np.float64(0.6), 130)",0.0,0.11875,0.041544476093804406,0.0405700000046636
"(1, 310, np.float64(0.6), 140)",0.0,0.14166666666666666,0.039410189730006095,0.037280750504578464
"(1, 310, np.float64(0.6), 150)",0.0,0.15,0.03207695138583707,0.03212933299073484
"(1, 310, np.float64(0.6), 160)",0.0,0.15625,0.02430350649031728,0.023864937495091
"(1, 310, np.float64(0.6), 170)",0.0,0.15833333333333333,0.020447910561718647,0.019485354496282525
"(1, 310, np.float64(0.8499999999999999), 120)",0.0,0.11458333333333333,0.03615826646910136,0.03766510400600964
"(1, 310, np.float64(0.8499999999999999), 130)",0.0,0.12916666666666668,0.041499063303035655,0.040596229511720594
"(1, 310, np.float64(0.8499999999999999), 140)",0.0,0.14791666666666667,0.03911562982284522,0.036929354500898626
"(1, 310, np.float64(0.8499999999999999), 150)",0.0,0.15208333333333332,0.03194289492739699,0.03133829150465317
"(1, 310, np.float64(0.8499999999999999), 160)",0.0,0.16041666666666668,0.024270573770081683,0.02389220799523173
"(1, 310, np.float64(0.8499999999999999), 170)",0.0,0.17291666666666666,0.01972451996880409,0.019551437500922475
"(3, 300, np.float64(0.1), 120)",0.0,0.10625,0.026457397115033626,0.02692118750564987
"(3, 300, np.float64(0.1), 130)",0.0,0.125,0.029326496551978682,0.027891812998859677
"(3, 300, np.float64(0.1), 140)",0.0,0.13541666666666666,0.027536141488932724,0.026118895497347694
"(3, 300, np.float64(0.1), 150)",0.0,0.14583333333333334,0.022598752583386766,0.02167787499638507
"(3, 300, np.float64(0.1), 160)",0.0,0.15416666666666667,0.017914303323474694,0.01673656250204658
"(3, 300, np.float64(0.1), 170)",0.0,0.15625,0.015438488290177096,0.015032041002996266
"(3, 300, np.float64(0.35), 120)",0.0,0.10625,0.02570517185464875,0.026081333999172784
"(3, 300, np.float64(0.35), 130)",0.0,0.125,0.028737268678014516,0.027521812495251652
"(3, 300, np.float64(0.35), 140)",0.0,0.13541666666666666,0.02727982078052567,0.02576114600378787
"(3, 300, np.float64(0.35), 150)",0.0,0.14583333333333334,0.02217892228100027,0.021940250000625383
"(3, 300, np.float64(0.35), 160)",0.0,0.15416666666666667,0.01779690404221886,0.01660164599888958
"(3, 300, np.float64(0.35), 170)",0.0,0.15625,0.015153072895524625,0.014674457997898571
"(3, 300, np.float64(0.6), 120)",0.0,0.10625,0.025442712656058575,0.02615208349743625
"(3, 300, np.float64(0.6), 130)",0.0,0.125,0.02831777039591543,0.027366562499082647
"(3, 300, np.float64(0.6), 140)",0.0,0.13541666666666666,0.026884138853347395,0.025517041991406586
"(3, 300, np.float64(0.6), 150)",0.0,0.14583333333333334,0.022052414520961367,0.021808958001201972
"(3, 300, np.float64(0.6), 160)",0.0,0.15625,0.01754302736556686,0.016530729502846953
"(3, 300, np.float64(0.6), 170)",0.0,0.15625,0.01496991363531682,0.01457522899727337
"(3, 300, np.float64(0.8499999999999999), 120)",0.0,0.1125,0.02503362144928663,0.02540254150517285
"(3, 300, np.float64(0.8499999999999999), 130)",0.0,0.125,0.027980857687756117,0.026715437998063862
"(3, 300, np.float64(0.8499999999999999), 140)",0.0,0.14166666666666666,0.02642819228094595,0.02496572849486256
"(3, 300, np.float64(0.8499999999999999), 150)",0.0,0.15208333333333332,0.021626568624924403,0.021472937500220723
"(3, 300, np.float64(0.8499999999999999), 160)",0.0,0.16458333333333333,0.017135170166208507,0.01636458400025731
"(3, 300, np.float64(0.8499999999999999), 170)",0.0,0.17083333333333334,0.014962486145122966,0.01469108350283932
"(3, 310, np.float64(0.1), 120)",0.0,0.10625,0.026026615010020276,0.026685166492825374
"(3, 310, np.float64(0.1), 130)",0.0,0.125,0.029149601155495475,0.02763979150040541
"(3, 310, np.float64(0.1), 140)",0.0,0.13541666666666666,0.027513090250370926,0.025589521006622817
"(3, 310, np.float64(0.1), 150)",0.0,0.14583333333333334,0.022398795541448635,0.021744979501818307
"(3, 310, np.float64(0.1), 160)",0.0,0.15416666666666667,0.01786995875060408,0.016650458506774157
"(3, 310, np.float64(0.1), 170)",0.0,0.16041666666666668,0.015149697030665266,0.014850833496893756
"(3, 310, np.float64(0.35), 120)",0.0,0.10625,0.025710812499861884,0.026129250501981005
"(3, 310, np.float64(0.35), 130)",0.0,0.125,0.02847571307286974,0.027538562499103136
"(3, 310, np.float64(0.35), 140)",0.0,0.13541666666666666,0.027145863717881486,0.025765041500562802
"(3, 310, np.float64(0.35), 150)",0.0,0.14583333333333334,0.02218247004066143,0.021712291498261038
"(3, 310, np.float64(0.35), 160)",0.0,0.15416666666666667,0.01749216408340241,0.016511916503077373
"(3, 310, np.float64(0.35), 170)",0.0,0.16041666666666668,0.015173252999223527,0.014704166998853907
"(3, 310, np.float64(0.6), 120)",0.0,0.10625,0.02519430251065084,0.025950354000087827
