,palette,loc,height,set,blobCount,closeEnough,count4,closeCount4,time,points,path
37,custom,davids,medium,D,4,True,True,True,219028750,"[1.5811388300841898, 1.5811388300841898, 1.5811388300841898, 2.5495097567963922]",custom_davids_medium_D_2.jpg
38,custom,davids,medium,D,4,True,True,True,219055500,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_davids_medium_D_3.jpg
39,custom,davids,medium,D,4,True,True,True,211042208,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_davids_medium_D_4.jpg
40,custom,davids,short,A,4,True,True,True,215280375,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.5495097567963922]",custom_davids_short_A_0.jpg
41,custom,davids,short,A,4,True,True,True,217630000,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_davids_short_A_1.jpg
42,custom,davids,short,A,4,True,True,True,216723250,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.9154759474226504]",custom_davids_short_A_2.jpg
43,custom,davids,short,A,4,True,True,True,219481792,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.1213203435596424]",custom_davids_short_A_3.jpg
44,custom,davids,short,A,4,True,True,True,214703209,"[0.7071067811865476, 1.5811388300841898, 2.9154759474226504, 2.9154759474226504]",custom_davids_short_A_4.jpg
45,custom,davids,short,B,5,True,False,False,223003375,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 345.7781080404021]",custom_davids_short_B_0.jpg
46,custom,davids,short,B,4,True,True,True,231591000,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_davids_short_B_1.jpg
47,custom,davids,short,B,4,True,True,True,224193500,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_davids_short_B_2.jpg
48,custom,davids,short,B,4,True,True,True,216919166,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_davids_short_B_3.jpg
49,custom,davids,short,B,4,True,True,True,212566709,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.5495097567963922]",custom_davids_short_B_4.jpg
50,custom,davids,short,C,4,True,True,True,217973667,"[0.7071067811865476, 2.1213203435596424, 2.1213203435596424, 2.5495097567963922]",custom_davids_short_C_0.jpg
51,custom,davids,short,C,3,True,False,False,216315583,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_davids_short_C_1.jpg
52,custom,davids,short,C,4,False,True,False,218565750,"[0.7071067811865476, 1.5811388300841898, 2.9154759474226504, 329.5276923112836]",custom_davids_short_C_2.jpg
53,custom,davids,short,C,4,True,True,True,221009709,"[0.7071067811865476, 1.5811388300841898, 2.1213203435596424, 2.9154759474226504]",custom_davids_short_C_3.jpg
54,custom,davids,short,C,4,True,True,True,215363833,"[0.7071067811865476, 0.7071067811865476, 2.5495097567963922, 2.5495097567963922]",custom_davids_short_C_4.jpg
55,custom,davids,short,D,4,True,True,True,213445500,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_davids_short_D_0.jpg
56,custom,davids,short,D,4,True,True,True,224614375,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.9154759474226504]",custom_davids_short_D_1.jpg
57,custom,davids,short,D,4,True,True,True,218504041,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_davids_short_D_2.jpg
58,custom,davids,short,D,7,True,False,False,215235125,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898, 275.7399136867929, 313.1652918188732, 392.1256176278209]",custom_davids_short_D_3.jpg
59,custom,davids,short,D,4,True,True,True,212491041,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_davids_short_D_4.jpg
60,custom,jack_cole,high,A,4,True,True,True,219743083,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 2.5495097567963922]",custom_jack_cole_high_A_0.jpg
61,custom,jack_cole,high,A,4,True,True,True,211229459,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_A_1.jpg
62,custom,jack_cole,high,A,4,True,True,True,213972916,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_A_2.jpg
63,custom,jack_cole,high,A,4,True,True,True,211509750,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_A_3.jpg
64,custom,jack_cole,high,A,4,True,True,True,208563708,"[0.7071067811865476, 0.7071067811865476, 2.9154759474226504, 2.9154759474226504]",custom_jack_cole_high_A_4.jpg
65,custom,jack_cole,high,B,4,True,True,True,210874250,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_B_0.jpg
