,0,1,2,3
"(1, 360, np.float64(0.2))",3,0.320833333,41771581.77,40680357.5
"(1, 360, np.float64(0.30000000000000004))",3,0.320833333,41320695.83,39940521.5
"(1, 360, np.float64(0.4))",3,0.320833333,40466203.81,39320466
"(1, 360, np.float64(0.5))",3,0.320833333,40407968.74,39894087.5
"(5, 370, np.float64(0.7000000000000001))",3,0.320833333,37290324.72,36638337
"(5, 400, np.float64(0.6))",3,0.320833333,35008654.23,33540876.5
"(7, 380, np.float64(0.7000000000000001))",3,0.320833333,109636389.8,109488846
"(11, 330, np.float64(0.8))",3,0.320833333,94703581.25,94259759.5
"(1, 310, np.float64(0.8))",3,0.31875,39772309.65,39812118
"(1, 320, np.float64(0.8))",3,0.31875,39730923.33,39950347
"(1, 330, np.float64(0.8))",3,0.31875,39124257.59,38989158
"(1, 340, np.float64(0.8))",3,0.31875,39147422.4,38746281.5
"(1, 350, np.float64(0.6))",3,0.31875,39743132.6,38376602.5
"(1, 350, np.float64(0.8))",3,0.31875,38919938.7,37619894
"(5, 390, np.float64(0.6))",3,0.31875,38233425.26,37640625
"(5, 400, np.float64(0.1))",3,0.31875,38264645.26,37113934
"(5, 400, np.float64(0.2))",3,0.31875,38328021.72,37284324
"(5, 400, np.float64(0.30000000000000004))",3,0.31875,36837710.65,35583695.5
"(5, 400, np.float64(0.4))",3,0.31875,35342430.13,34115711
"(5, 400, np.float64(0.5))",3,0.31875,34467290.1,32796282.5
"(7, 370, np.float64(0.7000000000000001))",3,0.31875,110249779.7,110236564.5
"(1, 300, np.float64(0.8))",3,0.316666667,40039957.85,39947000
"(1, 310, np.float64(0.6))",3,0.316666667,40245241.07,39796903
"(1, 320, np.float64(0.6))",3,0.316666667,40348568.49,39384580.5
"(1, 330, np.float64(0.6))",3,0.316666667,40430068.44,39492090.5
"(1, 340, np.float64(0.6))",3,0.316666667,39452091.44,38098720.5
"(5, 390, np.float64(0.1))",3,0.316666667,39199053.23,38227074.5
"(5, 390, np.float64(0.2))",3,0.316666667,39413001.8,38618554
"(5, 390, np.float64(0.30000000000000004))",3,0.316666667,38588268.88,37510672
"(5, 390, np.float64(0.4))",3,0.316666667,37472848.85,37046951
"(5, 390, np.float64(0.5))",3,0.316666667,37818407.29,37098692.5
"(11, 300, np.float64(0.8))",3,0.316666667,94727552.21,94812185.5
"(11, 310, np.float64(0.8))",3,0.316666667,94814787.34,94431658
"(11, 320, np.float64(0.8))",3,0.316666667,93989168.64,93819984
"(1, 300, np.float64(0.6))",3,0.314583333,41074064.58,40770156.5
"(1, 350, np.float64(0.1))",3,0.314583333,41940857.83,40075716
"(1, 350, np.float64(0.2))",3,0.314583333,41599123.15,39948709
"(1, 350, np.float64(0.30000000000000004))",3,0.314583333,40821597.43,39780009.5
"(1, 350, np.float64(0.4))",3,0.314583333,40272170.63,39633069.5
"(1, 350, np.float64(0.5))",3,0.314583333,40320451.56,39731178.5
