,palette,loc,height,set,blobCount,closeEnough,count4,closeCount4,time,compareArr,points,path
0,custom,davids,high,A,2,True,False,False,48775941,"['0.0', ' 1.0']","[0.0, 1.0]",custom_davids_high_A_0.jpg
1,custom,davids,high,A,4,False,True,False,41202844,"['1.0', ' 1.0', ' 2.23606797749979', ' 906.5208216031224']","[1.0, 1.0, 2.23606797749979, 906.5208216031224]",custom_davids_high_A_1.jpg
2,custom,davids,high,A,3,False,False,False,49215488,"['1.0', ' 1.4142135623730951', ' 762.1679604916491']","[1.0, 1.4142135623730951, 762.1679604916491]",custom_davids_high_A_2.jpg
3,custom,davids,high,A,2,True,False,False,49250109,"['2.0', ' 2.0']","[2.0, 2.0]",custom_davids_high_A_3.jpg
4,custom,davids,high,A,2,True,False,False,47308518,"['1.0', ' 1.4142135623730951']","[1.0, 1.4142135623730951]",custom_davids_high_A_4.jpg
5,custom,davids,high,B,2,True,False,False,39177587,"['1.0', ' 1.0']","[1.0, 1.0]",custom_davids_high_B_0.jpg
6,custom,davids,high,B,1,True,False,False,52139989,['1.0'],[1.0],custom_davids_high_B_1.jpg
7,custom,davids,high,B,3,True,False,False,43265535,"['0.0', ' 1.0', ' 2.0']","[0.0, 1.0, 2.0]",custom_davids_high_B_2.jpg
8,custom,davids,high,B,3,True,False,False,41936774,"['1.0', ' 1.4142135623730951', ' 1.4142135623730951']","[1.0, 1.4142135623730951, 1.4142135623730951]",custom_davids_high_B_3.jpg
9,custom,davids,high,B,1,True,False,False,36624853,['2.0'],[2.0],custom_davids_high_B_4.jpg
10,custom,davids,high,C,1,True,False,False,33895135,['1.4142135623730951'],[1.4142135623730951],custom_davids_high_C_0.jpg
11,custom,davids,high,C,1,True,False,False,45322883,['0.0'],[0.0],custom_davids_high_C_1.jpg
12,custom,davids,high,C,2,True,False,False,45169768,"['0.0', ' 1.0']","[0.0, 1.0]",custom_davids_high_C_2.jpg
13,custom,davids,high,C,2,True,False,False,42855340,"['1.0', ' 1.0']","[1.0, 1.0]",custom_davids_high_C_3.jpg
14,custom,davids,high,C,1,True,False,False,34914488,['2.0'],[2.0],custom_davids_high_C_4.jpg
15,custom,davids,high,D,4,True,True,True,37149589,"['1.4142135623730951', ' 1.4142135623730951', ' 1.4142135623730951', ' 2.23606797749979']","[1.4142135623730951, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]",custom_davids_high_D_0.jpg
16,custom,davids,high,D,3,True,False,False,42166116,"['0.0', ' 1.0', ' 1.4142135623730951']","[0.0, 1.0, 1.4142135623730951]",custom_davids_high_D_1.jpg
17,custom,davids,high,D,2,True,False,False,42794666,"['1.0', ' 2.23606797749979']","[1.0, 2.23606797749979]",custom_davids_high_D_2.jpg
18,custom,davids,high,D,4,True,True,True,37895549,"['0.0', ' 1.0', ' 1.0', ' 1.4142135623730951']","[0.0, 1.0, 1.0, 1.4142135623730951]",custom_davids_high_D_3.jpg
19,custom,davids,high,D,3,True,False,False,43954561,"['1.0', ' 2.0', ' 2.23606797749979']","[1.0, 2.0, 2.23606797749979]",custom_davids_high_D_4.jpg
20,custom,davids,medium,A,4,True,True,True,43573024,"['1.0', ' 1.0', ' 1.0', ' 1.0']","[1.0, 1.0, 1.0, 1.0]",custom_davids_medium_A_0.jpg
21,custom,davids,medium,A,2,True,False,False,35339754,"['2.0', ' 2.0']","[2.0, 2.0]",custom_davids_medium_A_1.jpg
22,custom,davids,medium,A,2,True,False,False,33953045,"['1.4142135623730951', ' 1.4142135623730951']","[1.4142135623730951, 1.4142135623730951]",custom_davids_medium_A_2.jpg
23,custom,davids,medium,A,1,True,False,False,34163378,['1.4142135623730951'],[1.4142135623730951],custom_davids_medium_A_3.jpg
24,custom,davids,medium,A,1,True,False,False,35052068,['2.0'],[2.0],custom_davids_medium_A_4.jpg
25,custom,davids,medium,B,5,True,False,False,40263892,"['0.0', ' 0.0', ' 2.23606797749979', ' 2.23606797749979']","[0.0, 0.0, 2.23606797749979, 2.23606797749979, 301.7614952242913]",custom_davids_medium_B_0.jpg
26,custom,davids,medium,B,4,True,True,True,48762251,"['0.0', ' 0.0', ' 1.4142135623730951', ' 2.23606797749979']","[0.0, 0.0, 1.4142135623730951, 2.23606797749979]",custom_davids_medium_B_1.jpg
27,custom,davids,medium,B,3,True,False,False,42722130,"['0.0', ' 1.0', ' 1.0']","[0.0, 1.0, 1.0]",custom_davids_medium_B_2.jpg
28,custom,davids,medium,B,3,True,False,False,39211456,"['0.0', ' 0.0', ' 1.4142135623730951']","[0.0, 0.0, 1.4142135623730951]",custom_davids_medium_B_3.jpg
29,custom,davids,medium,B,2,True,False,False,38444791,"['0.0', ' 1.0']","[0.0, 1.0]",custom_davids_medium_B_4.jpg
30,custom,davids,medium,C,2,True,False,False,41328638,"['1.0', ' 1.4142135623730951']","[1.0, 1.4142135623730951]",custom_davids_medium_C_0.jpg
31,custom,davids,medium,C,4,False,True,False,32838311,"['1.0', ' 2.23606797749979', ' 115.10864433221339', ' 121.40016474453401']","[1.0, 2.23606797749979, 115.10864433221339, 121.40016474453401]",custom_davids_medium_C_1.jpg
32,custom,davids,medium,C,1,True,False,False,28751640,['1.0'],[1.0],custom_davids_medium_C_2.jpg
33,custom,davids,medium,C,1,True,False,False,36063378,['1.4142135623730951'],[1.4142135623730951],custom_davids_medium_C_3.jpg
34,custom,davids,medium,C,0,False,False,False,31614489,[''],[],custom_davids_medium_C_4.jpg
35,custom,davids,medium,D,2,True,False,False,34750139,"['1.4142135623730951', ' 2.23606797749979']","[1.4142135623730951, 2.23606797749979]",custom_davids_medium_D_0.jpg
36,custom,davids,medium,D,2,True,False,False,35805849,"['1.0', ' 2.23606797749979']","[1.0, 2.23606797749979]",custom_davids_medium_D_1.jpg
37,custom,davids,medium,D,4,True,True,True,34034728,"['1.0', ' 1.0', ' 1.4142135623730951', ' 3.0']","[1.0, 1.0, 1.4142135623730951, 3.0]",custom_davids_medium_D_2.jpg
38,custom,davids,medium,D,4,True,True,True,45578149,"['1.0', ' 1.0', ' 1.0', ' 2.23606797749979']","[1.0, 1.0, 1.0, 2.23606797749979]",custom_davids_medium_D_3.jpg
39,custom,davids,medium,D,1,True,False,False,38282926,['1.0'],[1.0],custom_davids_medium_D_4.jpg
40,custom,davids,short,A,2,True,False,False,35928410,"['1.0', ' 2.23606797749979']","[1.0, 2.23606797749979]",custom_davids_short_A_0.jpg
41,custom,davids,short,A,1,True,False,False,34233110,['1.0'],[1.0],custom_davids_short_A_1.jpg
42,custom,davids,short,A,1,True,False,False,36210171,['3.1622776601683795'],[3.1622776601683795],custom_davids_short_A_2.jpg
43,custom,davids,short,A,0,False,False,False,30587044,[''],[],custom_davids_short_A_3.jpg
44,custom,davids,short,A,0,False,False,False,30110283,[''],[],custom_davids_short_A_4.jpg
45,custom,davids,short,B,3,False,False,False,37792905,"['1.4142135623730951', ' 318.7789202566569', ' 356.6791275081849']","[1.4142135623730951, 318.7789202566569, 356.6791275081849]",custom_davids_short_B_0.jpg
46,custom,davids,short,B,2,True,False,False,43043583,"['0.0', ' 1.0']","[0.0, 1.0]",custom_davids_short_B_1.jpg
47,custom,davids,short,B,2,True,False,False,44663173,"['1.0', ' 2.23606797749979']","[1.0, 2.23606797749979]",custom_davids_short_B_2.jpg
48,custom,davids,short,B,1,True,False,False,34545487,['2.0'],[2.0],custom_davids_short_B_3.jpg
49,custom,davids,short,B,3,True,False,False,31932045,"['1.0', ' 1.0', ' 2.0']","[1.0, 1.0, 2.0]",custom_davids_short_B_4.jpg
50,custom,davids,short,C,1,True,False,False,34706408,['1.0'],[1.0],custom_davids_short_C_0.jpg
51,custom,davids,short,C,1,True,False,False,42679811,['2.0'],[2.0],custom_davids_short_C_1.jpg
52,custom,davids,short,C,3,False,False,False,34960052,"['288.1700886629284', ' 300.3747659175118', ' 329.802971484491']","[288.1700886629284, 300.3747659175118, 329.802971484491]",custom_davids_short_C_2.jpg
53,custom,davids,short,C,1,True,False,False,39123288,['1.4142135623730951'],[1.4142135623730951],custom_davids_short_C_3.jpg
54,custom,davids,short,C,1,True,False,False,37083013,['0.0'],[0.0],custom_davids_short_C_4.jpg
55,custom,davids,short,D,2,True,False,False,43992121,"['1.0', ' 1.0']","[1.0, 1.0]",custom_davids_short_D_0.jpg
56,custom,davids,short,D,3,True,False,False,46836478,"['0.0', ' 1.0', ' 2.23606797749979']","[0.0, 1.0, 2.23606797749979]",custom_davids_short_D_1.jpg
57,custom,davids,short,D,1,True,False,False,42674058,['1.0'],[1.0],custom_davids_short_D_2.jpg
58,custom,davids,short,D,4,False,True,False,46387394,"['0.0', ' 2.0', ' 351.0056979594491', ' 389.5600082143956']","[0.0, 2.0, 351.0056979594491, 389.5600082143956]",custom_davids_short_D_3.jpg
