,key,path,found_perm,true_perm,correct,overlap
198,d,../data/images_copy/dark/davids/high/D/dark_davids_high_D_0.jpg,fff,fff,True,3
199,d,../data/images_copy/dark/davids/high/D/dark_davids_high_D_4.jpg,fff,fff,True,3
200,d,../data/images_copy/dark/davids/short/D/dark_davids_short_D_3.jpg,fff,fff,True,3
201,d,../data/images_copy/dark/davids/short/D/dark_davids_short_D_2.jpg,fff,fff,True,3
202,d,../data/images_copy/dark/davids/short/D/dark_davids_short_D_0.jpg,fhh,fff,False,1
203,d,../data/images_copy/dark/davids/short/D/dark_davids_short_D_1.jpg,fhf,fff,False,2
204,d,../data/images_copy/dark/davids/short/D/dark_davids_short_D_4.jpg,fdf,fff,False,2
205,d,../data/images_copy/dark/davids/medium/D/dark_davids_medium_D_4.jpg,fff,fff,True,3
206,d,../data/images_copy/dark/davids/medium/D/dark_davids_medium_D_1.jpg,fff,fff,True,3
207,d,../data/images_copy/dark/davids/medium/D/dark_davids_medium_D_0.jpg,fff,fff,True,3
208,d,../data/images_copy/dark/davids/medium/D/dark_davids_medium_D_2.jpg,fff,fff,True,3
209,d,../data/images_copy/dark/davids/medium/D/dark_davids_medium_D_3.jpg,ffh,fff,False,2
210,d,../data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_4.jpg,fff,fff,True,3
211,d,../data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg,fff,fff,True,3
212,d,../data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_1.jpg,fff,fff,True,3
213,d,../data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_3.jpg,fff,fff,True,3
214,d,../data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_2.jpg,fff,fff,True,3
215,d,../data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_3.jpg,ffh,fff,False,2
216,d,../data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_2.jpg,fff,fff,True,3
217,d,../data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg,fff,fff,True,3
218,d,../data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_1.jpg,fff,fff,True,3
219,d,../data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_4.jpg,fff,fff,True,3
220,d,../data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_4.jpg,fff,fff,True,3
221,d,../data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg,fff,fff,True,3
222,d,../data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_1.jpg,fff,fff,True,3
223,d,../data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_3.jpg,fff,fff,True,3
224,d,../data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_2.jpg,fff,fff,True,3
225,d,../data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_4.jpg,fff,fff,True,3
226,d,../data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_0.jpg,fff,fff,True,3
