,key,path,found_perm,true_perm,correct,overlap,luv_coords
74,b,../data/images_copy/custom/michaels/medium/B/custom_michaels_medium_B_2.jpg,ahc,ahc,True,3,"[array([ 83, 155, 151], dtype=uint8), array([115,  77, 105], dtype=uint8), array([122,  74, 143], dtype=uint8)]"
75,b,../data/images_copy/custom/davids/high/B/custom_davids_high_B_4.jpg,fhc,ahc,False,2,"[array([113, 148, 150], dtype=uint8), array([145,  76,  93], dtype=uint8), array([108,  74, 139], dtype=uint8)]"
76,b,../data/images_copy/custom/davids/high/B/custom_davids_high_B_3.jpg,fhc,ahc,False,2,"[array([113, 148, 150], dtype=uint8), array([145,  76,  93], dtype=uint8), array([108,  74, 139], dtype=uint8)]"
77,b,../data/images_copy/custom/davids/high/B/custom_davids_high_B_2.jpg,ahc,ahc,True,3,"[array([101, 162, 154], dtype=uint8), array([128,  74,  99], dtype=uint8), array([110,  74, 142], dtype=uint8)]"
78,b,../data/images_copy/custom/davids/high/B/custom_davids_high_B_0.jpg,ahc,ahc,True,3,"[array([ 95, 157, 150], dtype=uint8), array([138,  74,  94], dtype=uint8), array([128,  71, 140], dtype=uint8)]"
79,b,../data/images_copy/custom/davids/high/B/custom_davids_high_B_1.jpg,ahc,ahc,True,3,"[array([105, 175, 159], dtype=uint8), array([140,  73,  95], dtype=uint8), array([160,  72, 140], dtype=uint8)]"
80,b,../data/images_copy/custom/davids/short/B/custom_davids_short_B_4.jpg,ehc,ahc,False,2,"[array([133, 126, 142], dtype=uint8), array([108,  78, 103], dtype=uint8), array([101,  76, 140], dtype=uint8)]"
81,b,../data/images_copy/custom/davids/short/B/custom_davids_short_B_3.jpg,fhc,ahc,False,2,"[array([124, 135, 147], dtype=uint8), array([130,  76, 104], dtype=uint8), array([146,  77, 140], dtype=uint8)]"
82,b,../data/images_copy/custom/davids/short/B/custom_davids_short_B_2.jpg,fhc,ahc,False,2,"[array([119, 132, 145], dtype=uint8), array([129,  77, 104], dtype=uint8), array([142,  78, 137], dtype=uint8)]"
83,b,../data/images_copy/custom/davids/short/B/custom_davids_short_B_0.jpg,ahc,ahc,True,3,"[array([ 73, 159, 156], dtype=uint8), array([137,  76, 104], dtype=uint8), array([128,  73, 142], dtype=uint8)]"
84,b,../data/images_copy/custom/davids/short/B/custom_davids_short_B_1.jpg,ahc,ahc,True,3,"[array([ 76, 160, 155], dtype=uint8), array([134,  77, 106], dtype=uint8), array([167,  78, 141], dtype=uint8)]"
85,b,../data/images_copy/custom/davids/medium/B/custom_davids_medium_B_3.jpg,ahc,ahc,True,3,"[array([ 66, 156, 155], dtype=uint8), array([123,  75,  98], dtype=uint8), array([111,  74, 139], dtype=uint8)]"
86,b,../data/images_copy/custom/davids/medium/B/custom_davids_medium_B_2.jpg,ahc,ahc,True,3,"[array([ 71, 160, 156], dtype=uint8), array([126,  75, 102], dtype=uint8), array([ 86,  77, 145], dtype=uint8)]"
87,b,../data/images_copy/custom/davids/medium/B/custom_davids_medium_B_0.jpg,ahc,ahc,True,3,"[array([ 61, 153, 153], dtype=uint8), array([117,  76,  97], dtype=uint8), array([ 92,  77, 139], dtype=uint8)]"
88,b,../data/images_copy/custom/davids/medium/B/custom_davids_medium_B_1.jpg,ahc,ahc,True,3,"[array([ 70, 160, 156], dtype=uint8), array([126,  75,  99], dtype=uint8), array([112,  74, 137], dtype=uint8)]"
89,b,../data/images_copy/custom/davids/medium/B/custom_davids_medium_B_4.jpg,ahc,ahc,True,3,"[array([ 58, 150, 152], dtype=uint8), array([112,  77,  99], dtype=uint8), array([102,  74, 139], dtype=uint8)]"
90,b,../data/images_copy/custom/john_honey/high/B/custom_john_honey_high_B_2.jpg,ahc,ahc,True,3,"[array([ 94, 176, 160], dtype=uint8), array([139,  76, 117], dtype=uint8), array([146,  76, 150], dtype=uint8)]"
91,b,../data/images_copy/custom/john_honey/high/B/custom_john_honey_high_B_3.jpg,ahc,ahc,True,3,"[array([ 94, 160, 153], dtype=uint8), array([164,  75, 117], dtype=uint8), array([133,  72, 155], dtype=uint8)]"
92,b,../data/images_copy/custom/john_honey/high/B/custom_john_honey_high_B_1.jpg,fhc,ahc,False,2,"[array([110, 154, 152], dtype=uint8), array([154,  74, 117], dtype=uint8), array([135,  72, 150], dtype=uint8)]"
93,b,../data/images_copy/custom/john_honey/high/B/custom_john_honey_high_B_0.jpg,ahc,ahc,True,3,"[array([ 93, 158, 154], dtype=uint8), array([166,  75, 115], dtype=uint8), array([137,  72, 153], dtype=uint8)]"
94,b,../data/images_copy/custom/john_honey/high/B/custom_john_honey_high_B_4.jpg,ahc,ahc,True,3,"[array([ 89, 157, 154], dtype=uint8), array([155,  77, 117], dtype=uint8), array([125,  73, 154], dtype=uint8)]"
95,b,../data/images_copy/custom/john_honey/short/B/custom_john_honey_short_B_0.jpg,ahc,ahc,True,3,"[array([ 79, 165, 157], dtype=uint8), array([133,  76, 117], dtype=uint8), array([ 93,  77, 154], dtype=uint8)]"
96,b,../data/images_copy/custom/john_honey/short/B/custom_john_honey_short_B_1.jpg,ahc,ahc,True,3,"[array([ 90, 161, 157], dtype=uint8), array([122,  76, 118], dtype=uint8), array([117,  73, 157], dtype=uint8)]"
97,b,../data/images_copy/custom/john_honey/short/B/custom_john_honey_short_B_3.jpg,ahc,ahc,True,3,"[array([ 64, 151, 153], dtype=uint8), array([135,  75, 121], dtype=uint8), array([125,  72, 157], dtype=uint8)]"
98,b,../data/images_copy/custom/john_honey/short/B/custom_john_honey_short_B_2.jpg,ahc,ahc,True,3,"[array([ 81, 161, 155], dtype=uint8), array([119,  76, 121], dtype=uint8), array([109,  74, 159], dtype=uint8)]"
99,b,../data/images_copy/custom/john_honey/short/B/custom_john_honey_short_B_4.jpg,ahc,ahc,True,3,"[array([ 59, 149, 152], dtype=uint8), array([129,  77, 122], dtype=uint8), array([116,  74, 158], dtype=uint8)]"
100,b,../data/images_copy/custom/john_honey/medium/B/custom_john_honey_medium_B_4.jpg,ahc,ahc,True,3,"[array([ 91, 170, 159], dtype=uint8), array([129,  75, 118], dtype=uint8), array([121,  73, 157], dtype=uint8)]"
101,b,../data/images_copy/custom/john_honey/medium/B/custom_john_honey_medium_B_3.jpg,ahc,ahc,True,3,"[array([ 91, 170, 158], dtype=uint8), array([127,  75, 118], dtype=uint8), array([128,  73, 157], dtype=uint8)]"
102,b,../data/images_copy/custom/john_honey/medium/B/custom_john_honey_medium_B_2.jpg,ahc,ahc,True,3,"[array([ 78, 165, 157], dtype=uint8), array([130,  75, 118], dtype=uint8), array([124,  73, 155], dtype=uint8)]"
103,b,../data/images_copy/custom/john_honey/medium/B/custom_john_honey_medium_B_0.jpg,ahc,ahc,True,3,"[array([ 80, 161, 156], dtype=uint8), array([128,  78, 122], dtype=uint8), array([110,  74, 158], dtype=uint8)]"
104,b,../data/images_copy/custom/john_honey/medium/B/custom_john_honey_medium_B_1.jpg,ahc,ahc,True,3,"[array([ 81, 165, 158], dtype=uint8), array([132,  75, 120], dtype=uint8), array([111,  77, 154], dtype=uint8)]"
105,b,../data/images_copy/custom/jack_cole/high/B/custom_jack_cole_high_B_4.jpg,ahc,ahc,True,3,"[array([ 76, 160, 156], dtype=uint8), array([132,  74,  97], dtype=uint8), array([113,  75, 132], dtype=uint8)]"
106,b,../data/images_copy/custom/jack_cole/high/B/custom_jack_cole_high_B_0.jpg,ahc,ahc,True,3,"[array([ 76, 153, 154], dtype=uint8), array([128,  74, 101], dtype=uint8), array([122,  74, 138], dtype=uint8)]"
107,b,../data/images_copy/custom/jack_cole/high/B/custom_jack_cole_high_B_1.jpg,ahc,ahc,True,3,"[array([ 69, 150, 153], dtype=uint8), array([124,  75,  99], dtype=uint8), array([111,  74, 139], dtype=uint8)]"
