,key,path,found_perm,true_perm,correct,overlap
201,d,../puck/data/images_copy/custom/davids/short/D/custom_davids_short_D_2.jpg,ffb,fff,False,2
202,d,../puck/data/images_copy/custom/davids/short/D/custom_davids_short_D_0.jpg,fbf,fff,False,2
203,d,../puck/data/images_copy/custom/davids/short/D/custom_davids_short_D_1.jpg,bff,fff,False,2
204,d,../puck/data/images_copy/custom/davids/short/D/custom_davids_short_D_4.jpg,bff,fff,False,2
205,d,../puck/data/images_copy/custom/davids/medium/D/custom_davids_medium_D_4.jpg,fff,fff,True,3
206,d,../puck/data/images_copy/custom/davids/medium/D/custom_davids_medium_D_3.jpg,fff,fff,True,3
207,d,../puck/data/images_copy/custom/davids/medium/D/custom_davids_medium_D_2.jpg,fff,fff,True,3
208,d,../puck/data/images_copy/custom/davids/medium/D/custom_davids_medium_D_0.jpg,bbf,fff,False,1
209,d,../puck/data/images_copy/custom/davids/medium/D/custom_davids_medium_D_1.jpg,fbf,fff,False,2
210,d,../puck/data/images_copy/custom/john_honey/high/D/custom_john_honey_high_D_4.jpg,fff,fff,True,3
211,d,../puck/data/images_copy/custom/john_honey/high/D/custom_john_honey_high_D_2.jpg,fff,fff,True,3
212,d,../puck/data/images_copy/custom/john_honey/high/D/custom_john_honey_high_D_3.jpg,fff,fff,True,3
213,d,../puck/data/images_copy/custom/john_honey/high/D/custom_john_honey_high_D_1.jpg,faf,fff,False,2
214,d,../puck/data/images_copy/custom/john_honey/high/D/custom_john_honey_high_D_0.jpg,fff,fff,True,3
215,d,../puck/data/images_copy/custom/john_honey/short/D/custom_john_honey_short_D_4.jpg,fff,fff,True,3
216,d,../puck/data/images_copy/custom/john_honey/short/D/custom_john_honey_short_D_0.jpg,fff,fff,True,3
217,d,../puck/data/images_copy/custom/john_honey/short/D/custom_john_honey_short_D_1.jpg,ffa,fff,False,2
218,d,../puck/data/images_copy/custom/john_honey/short/D/custom_john_honey_short_D_3.jpg,fff,fff,True,3
219,d,../puck/data/images_copy/custom/john_honey/short/D/custom_john_honey_short_D_2.jpg,ffa,fff,False,2
220,d,../puck/data/images_copy/custom/john_honey/medium/D/custom_john_honey_medium_D_3.jpg,fff,fff,True,3
221,d,../puck/data/images_copy/custom/john_honey/medium/D/custom_john_honey_medium_D_2.jpg,fff,fff,True,3
222,d,../puck/data/images_copy/custom/john_honey/medium/D/custom_john_honey_medium_D_0.jpg,fff,fff,True,3
223,d,../puck/data/images_copy/custom/john_honey/medium/D/custom_john_honey_medium_D_1.jpg,aff,fff,False,2
224,d,../puck/data/images_copy/custom/john_honey/medium/D/custom_john_honey_medium_D_4.jpg,fff,fff,True,3
225,d,../puck/data/images_copy/custom/jack_cole/high/D/custom_jack_cole_high_D_0.jpg,fff,fff,True,3
226,d,../puck/data/images_copy/custom/jack_cole/high/D/custom_jack_cole_high_D_1.jpg,fbf,fff,False,2
227,d,../puck/data/images_copy/custom/jack_cole/high/D/custom_jack_cole_high_D_3.jpg,fbf,fff,False,2
228,d,../puck/data/images_copy/custom/jack_cole/high/D/custom_jack_cole_high_D_2.jpg,bbf,fff,False,1
229,d,../puck/data/images_copy/custom/jack_cole/high/D/custom_jack_cole_high_D_4.jpg,fff,fff,True,3
230,d,../puck/data/images_copy/custom/jack_cole/short/D/custom_jack_cole_short_D_0.jpg,fff,fff,True,3
231,d,../puck/data/images_copy/custom/jack_cole/short/D/custom_jack_cole_short_D_1.jpg,fff,fff,True,3
232,d,../puck/data/images_copy/custom/jack_cole/short/D/custom_jack_cole_short_D_3.jpg,fff,fff,True,3
233,d,../puck/data/images_copy/custom/jack_cole/short/D/custom_jack_cole_short_D_2.jpg,fff,fff,True,3
234,d,../puck/data/images_copy/custom/jack_cole/short/D/custom_jack_cole_short_D_4.jpg,fff,fff,True,3
235,d,../puck/data/images_copy/custom/jack_cole/medium/D/custom_jack_cole_medium_D_4.jpg,fff,fff,True,3
236,d,../puck/data/images_copy/custom/jack_cole/medium/D/custom_jack_cole_medium_D_2.jpg,fff,fff,True,3
237,d,../puck/data/images_copy/custom/jack_cole/medium/D/custom_jack_cole_medium_D_3.jpg,fff,fff,True,3
238,d,../puck/data/images_copy/custom/jack_cole/medium/D/custom_jack_cole_medium_D_1.jpg,fff,fff,True,3
239,d,../puck/data/images_copy/custom/jack_cole/medium/D/custom_jack_cole_medium_D_0.jpg,fff,fff,True,3
