,key,path,found_perm,true_perm,correct,overlap,luv_coords
167,c,../puck/data/images_copy/dark/jack_cole/high/C/dark_jack_cole_high_C_0.jpg,efg,efg,True,3,"[array([ 70, 123, 107], dtype=uint8), array([129, 109, 170], dtype=uint8), array([ 32, 102, 112], dtype=uint8)]"
168,c,../puck/data/images_copy/dark/jack_cole/high/C/dark_jack_cole_high_C_1.jpg,efg,efg,True,3,"[array([ 60, 121, 111], dtype=uint8), array([119, 109, 169], dtype=uint8), array([ 17, 100, 120], dtype=uint8)]"
169,c,../puck/data/images_copy/dark/jack_cole/high/C/dark_jack_cole_high_C_4.jpg,efg,efg,True,3,"[array([ 68, 119, 106], dtype=uint8), array([134, 109, 167], dtype=uint8), array([ 39, 103, 111], dtype=uint8)]"
170,c,../puck/data/images_copy/dark/jack_cole/short/C/dark_jack_cole_short_C_4.jpg,efg,efg,True,3,"[array([ 83, 123, 110], dtype=uint8), array([127, 104, 164], dtype=uint8), array([ 45, 100, 108], dtype=uint8)]"
171,c,../puck/data/images_copy/dark/jack_cole/short/C/dark_jack_cole_short_C_1.jpg,efg,efg,True,3,"[array([ 82, 120, 106], dtype=uint8), array([139, 105, 163], dtype=uint8), array([ 52,  99, 106], dtype=uint8)]"
172,c,../puck/data/images_copy/dark/jack_cole/short/C/dark_jack_cole_short_C_0.jpg,efg,efg,True,3,"[array([ 80, 122, 110], dtype=uint8), array([128, 106, 166], dtype=uint8), array([ 24,  99, 117], dtype=uint8)]"
173,c,../puck/data/images_copy/dark/jack_cole/short/C/dark_jack_cole_short_C_2.jpg,efg,efg,True,3,"[array([ 90, 122, 110], dtype=uint8), array([134, 105, 167], dtype=uint8), array([ 56, 102, 105], dtype=uint8)]"
174,c,../puck/data/images_copy/dark/jack_cole/short/C/dark_jack_cole_short_C_3.jpg,efg,efg,True,3,"[array([ 74, 123, 108], dtype=uint8), array([133, 108, 168], dtype=uint8), array([ 77, 104, 104], dtype=uint8)]"
175,c,../puck/data/images_copy/dark/jack_cole/medium/C/dark_jack_cole_medium_C_4.jpg,ehg,efg,False,2,"[array([ 65, 123, 108], dtype=uint8), array([105, 108, 170], dtype=uint8), array([ 13,  98, 123], dtype=uint8)]"
176,c,../puck/data/images_copy/dark/jack_cole/medium/C/dark_jack_cole_medium_C_2.jpg,efg,efg,True,3,"[array([ 62, 121, 110], dtype=uint8), array([116, 106, 170], dtype=uint8), array([ 12,  98, 125], dtype=uint8)]"
177,c,../puck/data/images_copy/dark/jack_cole/medium/C/dark_jack_cole_medium_C_3.jpg,efg,efg,True,3,"[array([ 73, 122, 107], dtype=uint8), array([108, 106, 169], dtype=uint8), array([ 14,  98, 124], dtype=uint8)]"
178,c,../puck/data/images_copy/dark/jack_cole/medium/C/dark_jack_cole_medium_C_1.jpg,efg,efg,True,3,"[array([ 58, 121, 113], dtype=uint8), array([118, 106, 171], dtype=uint8), array([ 14,  99, 122], dtype=uint8)]"
179,c,../puck/data/images_copy/dark/jack_cole/medium/C/dark_jack_cole_medium_C_0.jpg,ehg,efg,False,2,"[array([ 50, 118, 116], dtype=uint8), array([105, 110, 167], dtype=uint8), array([  9,  98, 126], dtype=uint8)]"
180,d,../puck/data/images_copy/dark/michaels/high/D/dark_michaels_high_D_4.jpg,fff,fff,True,3,"[array([154, 105, 162], dtype=uint8), array([139, 105, 161], dtype=uint8), array([126, 106, 165], dtype=uint8)]"
181,d,../puck/data/images_copy/dark/michaels/high/D/dark_michaels_high_D_0.jpg,fff,fff,True,3,"[array([149, 109, 174], dtype=uint8), array([136, 105, 172], dtype=uint8), array([125, 106, 174], dtype=uint8)]"
182,d,../puck/data/images_copy/dark/michaels/high/D/dark_michaels_high_D_1.jpg,fff,fff,True,3,"[array([132, 106, 171], dtype=uint8), array([128, 106, 171], dtype=uint8), array([149, 110, 170], dtype=uint8)]"
183,d,../puck/data/images_copy/dark/michaels/high/D/dark_michaels_high_D_3.jpg,fff,fff,True,3,"[array([182, 103, 165], dtype=uint8), array([169, 106, 161], dtype=uint8), array([131, 111, 168], dtype=uint8)]"
184,d,../puck/data/images_copy/dark/michaels/high/D/dark_michaels_high_D_2.jpg,fff,fff,True,3,"[array([156, 106, 168], dtype=uint8), array([141, 107, 169], dtype=uint8), array([174, 107, 165], dtype=uint8)]"
185,d,../puck/data/images_copy/dark/michaels/short/D/dark_michaels_short_D_2.jpg,fff,fff,True,3,"[array([151, 104, 172], dtype=uint8), array([147, 107, 166], dtype=uint8), array([119, 109, 171], dtype=uint8)]"
186,d,../puck/data/images_copy/dark/michaels/short/D/dark_michaels_short_D_3.jpg,ffh,fff,False,2,"[array([123, 105, 174], dtype=uint8), array([124, 108, 170], dtype=uint8), array([110, 112, 171], dtype=uint8)]"
187,d,../puck/data/images_copy/dark/michaels/short/D/dark_michaels_short_D_1.jpg,fff,fff,True,3,"[array([138, 108, 168], dtype=uint8), array([109, 106, 170], dtype=uint8), array([142, 110, 170], dtype=uint8)]"
188,d,../puck/data/images_copy/dark/michaels/short/D/dark_michaels_short_D_0.jpg,hhh,fff,False,0,"[array([102, 106, 171], dtype=uint8), array([ 97, 112, 168], dtype=uint8), array([113, 111, 169], dtype=uint8)]"
189,d,../puck/data/images_copy/dark/michaels/short/D/dark_michaels_short_D_4.jpg,ffh,fff,False,2,"[array([137, 106, 167], dtype=uint8), array([128, 104, 163], dtype=uint8), array([104, 108, 167], dtype=uint8)]"
190,d,../puck/data/images_copy/dark/michaels/medium/D/dark_michaels_medium_D_2.jpg,fff,fff,True,3,"[array([145, 109, 170], dtype=uint8), array([136, 108, 167], dtype=uint8), array([109, 108, 171], dtype=uint8)]"
191,d,../puck/data/images_copy/dark/michaels/medium/D/dark_michaels_medium_D_3.jpg,fff,fff,True,3,"[array([136, 109, 176], dtype=uint8), array([139, 107, 169], dtype=uint8), array([111, 108, 172], dtype=uint8)]"
192,d,../puck/data/images_copy/dark/michaels/medium/D/dark_michaels_medium_D_1.jpg,fhf,fff,False,2,"[array([138, 108, 168], dtype=uint8), array([111, 110, 170], dtype=uint8), array([151, 106, 163], dtype=uint8)]"
193,d,../puck/data/images_copy/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg,fff,fff,True,3,"[array([146, 107, 167], dtype=uint8), array([138, 111, 170], dtype=uint8), array([168, 107, 167], dtype=uint8)]"
194,d,../puck/data/images_copy/dark/michaels/medium/D/dark_michaels_medium_D_4.jpg,ffh,fff,False,2,"[array([124, 108, 170], dtype=uint8), array([125, 107, 162], dtype=uint8), array([102, 106, 168], dtype=uint8)]"
195,d,../puck/data/images_copy/dark/davids/high/D/dark_davids_high_D_2.jpg,fff,fff,True,3,"[array([139, 108, 166], dtype=uint8), array([126, 106, 164], dtype=uint8), array([131, 104, 162], dtype=uint8)]"
196,d,../puck/data/images_copy/dark/davids/high/D/dark_davids_high_D_3.jpg,fff,fff,True,3,"[array([146, 107, 167], dtype=uint8), array([137, 108, 165], dtype=uint8), array([146, 106, 161], dtype=uint8)]"
197,d,../puck/data/images_copy/dark/davids/high/D/dark_davids_high_D_1.jpg,fff,fff,True,3,"[array([126, 105, 162], dtype=uint8), array([140, 109, 163], dtype=uint8), array([124, 104, 171], dtype=uint8)]"
198,d,../puck/data/images_copy/dark/davids/high/D/dark_davids_high_D_0.jpg,fff,fff,True,3,"[array([107, 104, 169], dtype=uint8), array([123, 108, 170], dtype=uint8), array([110, 109, 171], dtype=uint8)]"
199,d,../puck/data/images_copy/dark/davids/high/D/dark_davids_high_D_4.jpg,fff,fff,True,3,"[array([131, 108, 173], dtype=uint8), array([119, 105, 169], dtype=uint8), array([132, 109, 161], dtype=uint8)]"
200,d,../puck/data/images_copy/dark/davids/short/D/dark_davids_short_D_3.jpg,fff,fff,True,3,"[array([132, 104, 171], dtype=uint8), array([125, 107, 170], dtype=uint8), array([142, 106, 163], dtype=uint8)]"
201,d,../puck/data/images_copy/dark/davids/short/D/dark_davids_short_D_2.jpg,fff,fff,True,3,"[array([134, 109, 174], dtype=uint8), array([127, 106, 171], dtype=uint8), array([132, 107, 166], dtype=uint8)]"
202,d,../puck/data/images_copy/dark/davids/short/D/dark_davids_short_D_0.jpg,fhh,fff,False,1,"[array([115, 106, 171], dtype=uint8), array([ 99, 106, 165], dtype=uint8), array([105, 106, 165], dtype=uint8)]"
203,d,../puck/data/images_copy/dark/davids/short/D/dark_davids_short_D_1.jpg,fhf,fff,False,2,"[array([119, 106, 174], dtype=uint8), array([107, 107, 168], dtype=uint8), array([110, 106, 168], dtype=uint8)]"
204,d,../puck/data/images_copy/dark/davids/short/D/dark_davids_short_D_4.jpg,fdf,fff,False,2,"[array([108, 107, 173], dtype=uint8), array([ 93, 106, 167], dtype=uint8), array([110, 105, 167], dtype=uint8)]"
205,d,../puck/data/images_copy/dark/davids/medium/D/dark_davids_medium_D_4.jpg,fff,fff,True,3,"[array([150, 107, 161], dtype=uint8), array([127, 104, 163], dtype=uint8), array([136, 102, 162], dtype=uint8)]"
206,d,../puck/data/images_copy/dark/davids/medium/D/dark_davids_medium_D_1.jpg,fff,fff,True,3,"[array([150, 107, 161], dtype=uint8), array([127, 104, 163], dtype=uint8), array([136, 102, 162], dtype=uint8)]"
207,d,../puck/data/images_copy/dark/davids/medium/D/dark_davids_medium_D_0.jpg,fff,fff,True,3,"[array([143, 106, 164], dtype=uint8), array([123, 104, 161], dtype=uint8), array([138, 102, 159], dtype=uint8)]"
208,d,../puck/data/images_copy/dark/davids/medium/D/dark_davids_medium_D_2.jpg,fff,fff,True,3,"[array([156, 106, 163], dtype=uint8), array([141, 109, 162], dtype=uint8), array([108, 107, 168], dtype=uint8)]"
209,d,../puck/data/images_copy/dark/davids/medium/D/dark_davids_medium_D_3.jpg,ffh,fff,False,2,"[array([150, 104, 162], dtype=uint8), array([134, 105, 159], dtype=uint8), array([102, 106, 166], dtype=uint8)]"
210,d,../puck/data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_4.jpg,fff,fff,True,3,"[array([184, 110, 187], dtype=uint8), array([139, 114, 175], dtype=uint8), array([171, 118, 180], dtype=uint8)]"
211,d,../puck/data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg,fff,fff,True,3,"[array([177, 107, 186], dtype=uint8), array([180, 112, 186], dtype=uint8), array([160, 119, 179], dtype=uint8)]"
212,d,../puck/data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_1.jpg,fff,fff,True,3,"[array([163, 105, 182], dtype=uint8), array([186, 112, 186], dtype=uint8), array([177, 123, 183], dtype=uint8)]"
213,d,../puck/data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_3.jpg,fff,fff,True,3,"[array([176, 110, 183], dtype=uint8), array([133, 112, 173], dtype=uint8), array([165, 116, 178], dtype=uint8)]"
214,d,../puck/data/images_copy/dark/john_honey/high/D/dark_john_honey_high_D_2.jpg,fff,fff,True,3,"[array([166, 106, 182], dtype=uint8), array([183, 112, 188], dtype=uint8), array([173, 121, 183], dtype=uint8)]"
215,d,../puck/data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_3.jpg,ffh,fff,False,2,"[array([129, 106, 178], dtype=uint8), array([132, 111, 174], dtype=uint8), array([111, 115, 172], dtype=uint8)]"
216,d,../puck/data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_2.jpg,fff,fff,True,3,"[array([118, 108, 173], dtype=uint8), array([130, 108, 175], dtype=uint8), array([117, 113, 170], dtype=uint8)]"
217,d,../puck/data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg,fff,fff,True,3,"[array([127, 109, 174], dtype=uint8), array([126, 109, 170], dtype=uint8), array([123, 110, 167], dtype=uint8)]"
218,d,../puck/data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_1.jpg,fff,fff,True,3,"[array([144, 114, 178], dtype=uint8), array([141, 113, 176], dtype=uint8), array([135, 109, 171], dtype=uint8)]"
219,d,../puck/data/images_copy/dark/john_honey/short/D/dark_john_honey_short_D_4.jpg,fff,fff,True,3,"[array([118, 108, 174], dtype=uint8), array([124, 109, 173], dtype=uint8), array([114, 110, 170], dtype=uint8)]"
220,d,../puck/data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_4.jpg,fff,fff,True,3,"[array([129, 105, 176], dtype=uint8), array([136, 113, 176], dtype=uint8), array([125, 114, 174], dtype=uint8)]"
221,d,../puck/data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg,fff,fff,True,3,"[array([128, 109, 174], dtype=uint8), array([141, 112, 174], dtype=uint8), array([121, 106, 176], dtype=uint8)]"
222,d,../puck/data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_1.jpg,fff,fff,True,3,"[array([133, 111, 174], dtype=uint8), array([147, 115, 176], dtype=uint8), array([128, 107, 176], dtype=uint8)]"
223,d,../puck/data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_3.jpg,fff,fff,True,3,"[array([146, 111, 176], dtype=uint8), array([134, 108, 172], dtype=uint8), array([165, 114, 170], dtype=uint8)]"
224,d,../puck/data/images_copy/dark/john_honey/medium/D/dark_john_honey_medium_D_2.jpg,fff,fff,True,3,"[array([141, 111, 173], dtype=uint8), array([152, 108, 172], dtype=uint8), array([136, 105, 176], dtype=uint8)]"
225,d,../puck/data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_4.jpg,fff,fff,True,3,"[array([121, 105, 175], dtype=uint8), array([120, 109, 171], dtype=uint8), array([119, 106, 174], dtype=uint8)]"
226,d,../puck/data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_0.jpg,fff,fff,True,3,"[array([125, 106, 172], dtype=uint8), array([124, 106, 171], dtype=uint8), array([126, 108, 174], dtype=uint8)]"
227,d,../puck/data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_1.jpg,fff,fff,True,3,"[array([131, 107, 170], dtype=uint8), array([126, 106, 171], dtype=uint8), array([125, 106, 168], dtype=uint8)]"
228,d,../puck/data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_3.jpg,fff,fff,True,3,"[array([121, 104, 175], dtype=uint8), array([118, 106, 173], dtype=uint8), array([119, 106, 171], dtype=uint8)]"
229,d,../puck/data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_2.jpg,fff,fff,True,3,"[array([131, 107, 172], dtype=uint8), array([125, 106, 171], dtype=uint8), array([124, 107, 169], dtype=uint8)]"
230,d,../puck/data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_2.jpg,fff,fff,True,3,"[array([132, 104, 163], dtype=uint8), array([133, 104, 163], dtype=uint8), array([125, 107, 165], dtype=uint8)]"
231,d,../puck/data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_3.jpg,fff,fff,True,3,"[array([132, 104, 163], dtype=uint8), array([133, 104, 163], dtype=uint8), array([125, 107, 165], dtype=uint8)]"
232,d,../puck/data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_1.jpg,fff,fff,True,3,"[array([117, 103, 163], dtype=uint8), array([124, 109, 166], dtype=uint8), array([124, 111, 169], dtype=uint8)]"
233,d,../puck/data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg,fff,fff,True,3,"[array([130, 103, 163], dtype=uint8), array([124, 110, 168], dtype=uint8), array([119, 110, 170], dtype=uint8)]"
234,d,../puck/data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_4.jpg,fff,fff,True,3,"[array([126, 107, 173], dtype=uint8), array([126, 103, 170], dtype=uint8), array([116, 104, 170], dtype=uint8)]"
235,d,../puck/data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_1.jpg,ffh,fff,False,2,"[array([117, 108, 173], dtype=uint8), array([109, 107, 170], dtype=uint8), array([106, 106, 168], dtype=uint8)]"
236,d,../puck/data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_0.jpg,fff,fff,True,3,"[array([119, 103, 176], dtype=uint8), array([117, 109, 172], dtype=uint8), array([121, 111, 173], dtype=uint8)]"
237,d,../puck/data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_2.jpg,dff,fff,False,2,"[array([ 93, 108, 167], dtype=uint8), array([109, 106, 171], dtype=uint8), array([109, 106, 170], dtype=uint8)]"
238,d,../puck/data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_3.jpg,fff,fff,True,3,"[array([118, 106, 172], dtype=uint8), array([104, 103, 169], dtype=uint8), array([116, 104, 170], dtype=uint8)]"
239,d,../puck/data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_4.jpg,fff,fff,True,3,"[array([140, 106, 167], dtype=uint8), array([125, 107, 166], dtype=uint8), array([123, 104, 171], dtype=uint8)]"
