,palette,loc,height,set,blobCount,closeEnough,count4,closeCount4,time,points,path
40,custom,michaels,medium,A,2,True,False,False,45918083,"[0.0, 1.4142135623730951]",custom_michaels_medium_A_0.jpg
41,custom,michaels,medium,B,3,True,False,False,36616875,"[1.0, 1.0, 1.0]",custom_michaels_medium_B_0.jpg
42,custom,michaels,medium,C,3,True,False,False,33811000,"[1.0, 1.0, 2.0]",custom_michaels_medium_C_0.jpg
43,custom,michaels,medium,D,3,True,False,False,41643209,"[1.0, 1.0, 1.0]",custom_michaels_medium_D_0.jpg
44,custom,michaels,short,A,4,False,True,False,31212459,"[0.0, 1.0, 2.23606797749979, 303.9029450334432]",custom_michaels_short_A_0.jpg
45,custom,michaels,short,B,1,True,False,False,35332916,[1.0],custom_michaels_short_B_0.jpg
46,custom,michaels,short,C,4,True,True,True,32975584,"[0.0, 1.0, 2.0, 3.0]",custom_michaels_short_C_0.jpg
47,custom,michaels,short,D,4,False,True,False,36761209,"[1.4142135623730951, 2.0, 2.0, 203.9730374338726]",custom_michaels_short_D_0.jpg
48,dark,davids,high,A,8,False,False,False,27062334,"[1.0, 1.0, 199.48433522459854, 252.6697449240807, 269.40861159213154, 285.4277491765648, 303.29523570277195, 303.4633421024688]",dark_davids_high_A_0.jpg
49,dark,davids,high,B,3,False,False,False,37224833,"[1.4142135623730951, 2.0, 195.25624189766637]",dark_davids_high_B_0.jpg
50,dark,davids,high,C,7,True,False,False,28330458,"[0.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979, 172.52536045462998, 204.3624231604235, 227.58954281776656]",dark_davids_high_C_0.jpg
51,dark,davids,high,D,4,True,True,True,23515166,"[0.0, 0.0, 1.0, 1.4142135623730951]",dark_davids_high_D_0.jpg
52,dark,davids,medium,A,3,True,False,False,19731416,"[1.0, 1.0, 2.23606797749979]",dark_davids_medium_A_0.jpg
53,dark,davids,medium,B,8,False,False,False,22352042,"[1.0, 1.0, 2.0, 149.12075643584967, 177.04519197086375, 203.35437049643167, 614.6494936140434, 671.8720116212611]",dark_davids_medium_B_0.jpg
54,dark,davids,medium,C,6,True,False,False,27589250,"[1.0, 1.0, 1.0, 1.0, 932.3143246781099, 1016.504303975148]",dark_davids_medium_C_0.jpg
55,dark,davids,medium,D,5,True,False,False,22011750,"[1.4142135623730951, 1.4142135623730951, 2.0, 2.23606797749979, 590.0]",dark_davids_medium_D_0.jpg
56,dark,davids,short,A,3,True,False,False,22122459,"[2.0, 2.23606797749979, 3.605551275463989]",dark_davids_short_A_0.jpg
57,dark,davids,short,B,3,True,False,False,25594125,"[1.4142135623730951, 2.0, 3.605551275463989]",dark_davids_short_B_0.jpg
58,dark,davids,short,C,4,True,True,True,22490875,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]",dark_davids_short_C_0.jpg
59,dark,davids,short,D,8,True,False,False,25997042,"[0.0, 1.0, 1.4142135623730951, 1.4142135623730951, 180.0999722376436, 209.99523804124703, 214.66718426438635, 242.78797334299736]",dark_davids_short_D_0.jpg
60,dark,jack_cole,high,A,3,True,False,False,19459291,"[0.0, 2.0, 2.23606797749979]",dark_jack_cole_high_A_0.jpg
61,dark,jack_cole,high,B,3,False,False,False,36063375,"[0.0, 1.0, 699.1151550352774]",dark_jack_cole_high_B_0.jpg
62,dark,jack_cole,high,C,2,True,False,False,29734791,"[1.0, 1.4142135623730951]",dark_jack_cole_high_C_0.jpg
63,dark,jack_cole,high,D,4,False,True,False,20361125,"[2.0, 3.1622776601683795, 3.605551275463989, 5.385164807134504]",dark_jack_cole_high_D_0.jpg
64,dark,jack_cole,medium,A,3,True,False,False,18001750,"[1.0, 2.23606797749979, 3.1622776601683795]",dark_jack_cole_medium_A_0.jpg
65,dark,jack_cole,medium,B,2,True,False,False,18439292,"[1.4142135623730951, 1.4142135623730951]",dark_jack_cole_medium_B_0.jpg
66,dark,jack_cole,medium,C,5,True,False,False,29394458,"[0.0, 1.0, 1.4142135623730951, 1.4142135623730951, 485.3091798019073]",dark_jack_cole_medium_C_0.jpg
67,dark,jack_cole,medium,D,3,True,False,False,19355792,"[0.0, 2.0, 3.1622776601683795]",dark_jack_cole_medium_D_0.jpg
68,dark,jack_cole,short,A,3,True,False,False,16505750,"[1.0, 1.0, 2.0]",dark_jack_cole_short_A_0.jpg
69,dark,jack_cole,short,B,4,False,True,False,23677333,"[2.0, 2.23606797749979, 3.1622776601683795, 340.03676271838606]",dark_jack_cole_short_B_0.jpg
70,dark,jack_cole,short,C,4,True,True,True,21584292,"[1.4142135623730951, 2.0, 2.23606797749979, 2.23606797749979]",dark_jack_cole_short_C_0.jpg
71,dark,jack_cole,short,D,4,True,True,True,22462875,"[0.0, 1.0, 2.8284271247461903, 3.1622776601683795]",dark_jack_cole_short_D_0.jpg
72,dark,john_honey,high,A,2,True,False,False,33977458,"[1.0, 2.23606797749979]",dark_john_honey_high_A_0.jpg
73,dark,john_honey,high,B,2,True,False,False,35009042,"[0.0, 1.0]",dark_john_honey_high_B_0.jpg
74,dark,john_honey,high,C,1,True,False,False,33858209,[1.4142135623730951],dark_john_honey_high_C_0.jpg
75,dark,john_honey,high,D,2,False,False,False,31892125,"[1.0, 246.4163143949686]",dark_john_honey_high_D_0.jpg
76,dark,john_honey,medium,A,4,False,True,False,37078792,"[1.4142135623730951, 2.8284271247461903, 4.0, 551.7653486764098]",dark_john_honey_medium_A_0.jpg
77,dark,john_honey,medium,B,3,True,False,False,39806125,"[1.0, 2.0, 2.23606797749979]",dark_john_honey_medium_B_0.jpg
78,dark,john_honey,medium,C,2,True,False,False,31788833,"[1.0, 1.0]",dark_john_honey_medium_C_0.jpg
79,dark,john_honey,medium,D,2,True,False,False,35585125,"[2.0, 2.23606797749979]",dark_john_honey_medium_D_0.jpg
80,dark,john_honey,short,A,3,True,False,False,43020917,"[2.0, 2.23606797749979, 3.1622776601683795]",dark_john_honey_short_A_0.jpg
81,dark,john_honey,short,B,2,True,False,False,33428958,"[0.0, 1.0]",dark_john_honey_short_B_0.jpg
82,dark,john_honey,short,C,4,True,True,True,33644375,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]",dark_john_honey_short_C_0.jpg
83,dark,john_honey,short,D,4,True,True,True,29346708,"[0.0, 1.0, 2.0, 2.8284271247461903]",dark_john_honey_short_D_0.jpg
84,dark,michaels,high,A,4,False,True,False,35647333,"[1.0, 1.0, 3.1622776601683795, 802.6867383979879]",dark_michaels_high_A_0.jpg
85,dark,michaels,high,B,2,True,False,False,32709208,"[1.4142135623730951, 3.1622776601683795]",dark_michaels_high_B_0.jpg
86,dark,michaels,high,C,4,False,True,False,30027750,"[0.0, 1.0, 4.0, 408.0747480548141]",dark_michaels_high_C_0.jpg
87,dark,michaels,high,D,2,True,False,False,31784750,"[3.0, 3.1622776601683795]",dark_michaels_high_D_0.jpg
88,dark,michaels,medium,A,4,False,True,False,25476250,"[0.0, 1.0, 1.4142135623730951, 480.22078255735664]",dark_michaels_medium_A_0.jpg
89,dark,michaels,medium,B,3,True,False,False,21760417,"[0.0, 2.0, 2.23606797749979]",dark_michaels_medium_B_0.jpg
90,dark,michaels,medium,C,4,True,True,True,22623875,"[1.0, 1.0, 1.0, 2.0]",dark_michaels_medium_C_0.jpg
91,dark,michaels,medium,D,5,False,False,False,23419375,"[2.0, 2.0, 2.23606797749979, 5.0990195135927845, 290.66303514551004]",dark_michaels_medium_D_0.jpg
92,dark,michaels,short,A,3,True,False,False,23241083,"[0.0, 1.0, 1.0]",dark_michaels_short_A_0.jpg
93,dark,michaels,short,B,2,True,False,False,29120334,"[1.0, 3.1622776601683795]",dark_michaels_short_B_0.jpg
94,dark,michaels,short,C,4,True,True,True,23238125,"[1.4142135623730951, 2.0, 3.0, 3.0]",dark_michaels_short_C_0.jpg
95,dark,michaels,short,D,4,True,True,True,21477875,"[1.0, 1.0, 1.4142135623730951, 1.4142135623730951]",dark_michaels_short_D_0.jpg
