,0,1,2,3
"(1, 300, np.float64(0.7000000000000001), 210)",0.0,0.0375,18753641.76875,17219717.5
"(1, 300, np.float64(0.8), 120)",0.0,0.5416666666666666,56523878.5625,54716815.0
"(1, 300, np.float64(0.8), 130)",0.0,0.6541666666666667,64223904.479166664,63547583.0
"(1, 300, np.float64(0.8), 140)",0.0,0.7208333333333333,60586124.360416666,60002712.5
"(1, 300, np.float64(0.8), 150)",0.0,0.7666666666666667,49485226.6625,48413157.0
"(1, 300, np.float64(0.8), 160)",0.0,0.8083333333333333,39404094.00416667,38790578.0
"(1, 300, np.float64(0.8), 170)",0.0,0.85,32607956.952083334,31910760.0
"(1, 300, np.float64(0.8), 180)",0.0,0.8166666666666667,31626401.460416667,30597718.0
"(1, 300, np.float64(0.8), 190)",0.0,0.49583333333333335,28122623.3125,25956986.0
"(1, 300, np.float64(0.8), 200)",0.0,0.16666666666666666,22157835.689583335,20433084.5
"(1, 300, np.float64(0.8), 210)",0.0,0.03958333333333333,16930306.3,15219265.0
"(1, 300, np.float64(0.9), 120)",0.0,0.0020833333333333333,56730979.17916667,55326990.0
"(1, 300, np.float64(0.9), 130)",0.0,0.010416666666666666,63651091.7875,63010802.5
"(1, 300, np.float64(0.9), 140)",0.0,0.0125,58563894.69166667,57831852.0
"(1, 300, np.float64(0.9), 150)",0.0,0.014583333333333334,48629279.81875,47121858.0
"(1, 300, np.float64(0.9), 160)",0.0,0.016666666666666666,39196173.235416666,38112218.0
"(1, 300, np.float64(0.9), 170)",0.0,0.010416666666666666,32050873.695833333,31184642.5
"(1, 300, np.float64(0.9), 180)",0.0,0.00625,30568118.377083335,29222858.5
"(1, 300, np.float64(0.9), 190)",0.0,0.0,26616321.620833334,24496419.0
"(1, 300, np.float64(0.9), 200)",0.0,0.0020833333333333333,23696353.860416666,22031517.5
"(1, 300, np.float64(0.9), 210)",0.0,0.0,17645798.029166665,16078115.0
"(1, 310, np.float64(0.1), 120)",0.0,0.5270833333333333,59179509.291666664,58423236.0
"(1, 310, np.float64(0.1), 130)",0.0,0.61875,65177649.52916667,63966504.0
"(1, 310, np.float64(0.1), 140)",0.0,0.6854166666666667,62215883.84583333,60895672.5
"(1, 310, np.float64(0.1), 150)",0.0,0.73125,51510749.77708333,50521263.5
"(1, 310, np.float64(0.1), 160)",0.0,0.7770833333333333,40164692.125,38468978.0
"(1, 310, np.float64(0.1), 170)",0.0,0.8083333333333333,34159118.65625,33636867.0
"(1, 310, np.float64(0.1), 180)",0.0,0.80625,30886510.914583333,29608314.5
"(1, 310, np.float64(0.1), 190)",0.0,0.49166666666666664,28635558.79375,26344055.0
"(1, 310, np.float64(0.1), 200)",0.0,0.15,23123386.7125,21401075.0
"(1, 310, np.float64(0.1), 210)",0.0,0.035416666666666666,18104530.939583335,16289630.5
"(1, 310, np.float64(0.2), 120)",0.0,0.5270833333333333,56757271.31458333,55673034.5
"(1, 310, np.float64(0.2), 130)",0.0,0.61875,65022274.204166666,63965343.0
"(1, 310, np.float64(0.2), 140)",0.0,0.6854166666666667,61057845.114583336,59978593.0
"(1, 310, np.float64(0.2), 150)",0.0,0.73125,52006890.56041667,50456595.0
"(1, 310, np.float64(0.2), 160)",0.0,0.7770833333333333,39316506.19583333,38095298.0
"(1, 310, np.float64(0.2), 170)",0.0,0.8083333333333333,32586772.802083332,31461439.5
"(1, 310, np.float64(0.2), 180)",0.0,0.80625,31252344.514583334,29603950.0
"(1, 310, np.float64(0.2), 190)",0.0,0.49166666666666664,28213530.53125,26001691.0
"(1, 310, np.float64(0.2), 200)",0.0,0.15,24085629.197916668,22357644.0
"(1, 310, np.float64(0.2), 210)",0.0,0.035416666666666666,17523221.770833332,15731382.5
"(1, 310, np.float64(0.30000000000000004), 120)",0.0,0.5270833333333333,57793854.05833333,57504866.0
"(1, 310, np.float64(0.30000000000000004), 130)",0.0,0.61875,64700232.204166666,64113729.5
"(1, 310, np.float64(0.30000000000000004), 140)",0.0,0.6854166666666667,59359024.87916667,58308273.0
"(1, 310, np.float64(0.30000000000000004), 150)",0.0,0.73125,51296772.49583333,50866771.0
"(1, 310, np.float64(0.30000000000000004), 160)",0.0,0.7770833333333333,39115324.025,38012915.0
"(1, 310, np.float64(0.30000000000000004), 170)",0.0,0.80625,33634195.802083336,32477196.5
"(1, 310, np.float64(0.30000000000000004), 180)",0.0,0.80625,32336283.2625,31144713.5
"(1, 310, np.float64(0.30000000000000004), 190)",0.0,0.49166666666666664,26708390.80625,24397622.5
"(1, 310, np.float64(0.30000000000000004), 200)",0.0,0.15,23613135.072916668,22032071.0
"(1, 310, np.float64(0.30000000000000004), 210)",0.0,0.035416666666666666,18292657.202083334,16672787.0
"(1, 310, np.float64(0.4), 120)",0.0,0.5270833333333333,58211438.43958333,57562164.5
"(1, 310, np.float64(0.4), 130)",0.0,0.61875,63490737.74166667,62365164.0
"(1, 310, np.float64(0.4), 140)",0.0,0.6854166666666667,60490407.01875,59831341.5
"(1, 310, np.float64(0.4), 150)",0.0,0.73125,50222504.10625,48971913.0
"(1, 310, np.float64(0.4), 160)",0.0,0.7770833333333333,39885773.1,38802315.0
"(1, 310, np.float64(0.4), 170)",0.0,0.8020833333333334,33377575.8375,32419556.5
"(1, 310, np.float64(0.4), 180)",0.0,0.80625,31352097.614583332,30263860.0
"(1, 310, np.float64(0.4), 190)",0.0,0.49166666666666664,28190399.6875,26063947.0
"(1, 310, np.float64(0.4), 200)",0.0,0.15,22720305.108333334,20950221.5
"(1, 310, np.float64(0.4), 210)",0.0,0.035416666666666666,17637184.422916666,16013158.5
"(1, 310, np.float64(0.5), 120)",0.0,0.5270833333333333,58378131.17916667,57460648.0
"(1, 310, np.float64(0.5), 130)",0.0,0.61875,64789629.541666664,64515431.5
"(1, 310, np.float64(0.5), 140)",0.0,0.6854166666666667,59546089.2625,58171151.5
"(1, 310, np.float64(0.5), 150)",0.0,0.73125,49746804.46666667,48679143.0
"(1, 310, np.float64(0.5), 160)",0.0,0.7770833333333333,39266847.57083333,38038137.0
"(1, 310, np.float64(0.5), 170)",0.0,0.8,32828334.6375,31556595.5
"(1, 310, np.float64(0.5), 180)",0.0,0.8041666666666667,31037772.279166665,30032239.0
"(1, 310, np.float64(0.5), 190)",0.0,0.49166666666666664,28740320.964583334,26800104.5
"(1, 310, np.float64(0.5), 200)",0.0,0.15,23620827.26875,21574826.0
"(1, 310, np.float64(0.5), 210)",0.0,0.035416666666666666,16837007.39375,14966377.0
"(1, 310, np.float64(0.6), 120)",0.0,0.53125,57764409.93958333,56923481.5
"(1, 310, np.float64(0.6), 130)",0.0,0.6229166666666667,62990543.920833334,61517218.0
"(1, 310, np.float64(0.6), 140)",0.0,0.6854166666666667,59970801.760416664,59192526.0
"(1, 310, np.float64(0.6), 150)",0.0,0.7333333333333333,50020932.52916667,49281605.0
"(1, 310, np.float64(0.6), 160)",0.0,0.7770833333333333,39773811.22083333,39173411.0
"(1, 310, np.float64(0.6), 170)",0.0,0.8,33434964.820833333,32596750.5
"(1, 310, np.float64(0.6), 180)",0.0,0.8041666666666667,30875117.045833334,29291533.0
"(1, 310, np.float64(0.6), 190)",0.0,0.49166666666666664,29457330.21875,27164862.0
"(1, 310, np.float64(0.6), 200)",0.0,0.15208333333333332,22910052.935416665,21055283.5
"(1, 310, np.float64(0.6), 210)",0.0,0.035416666666666666,18286889.0625,16822146.0
"(1, 310, np.float64(0.7000000000000001), 120)",0.0,0.5395833333333333,57787212.03333333,56436145.0
"(1, 310, np.float64(0.7000000000000001), 130)",0.0,0.6375,63247571.489583336,62626544.5
"(1, 310, np.float64(0.7000000000000001), 140)",0.0,0.7020833333333333,60026698.072916664,59291882.5
"(1, 310, np.float64(0.7000000000000001), 150)",0.0,0.7479166666666667,49743486.09791667,48458684.0
"(1, 310, np.float64(0.7000000000000001), 160)",0.0,0.7895833333333333,40796979.425,39888706.0
"(1, 310, np.float64(0.7000000000000001), 170)",0.0,0.8104166666666667,32648555.575,31647780.5
"(1, 310, np.float64(0.7000000000000001), 180)",0.0,0.80625,30880717.779166665,29478200.5
"(1, 310, np.float64(0.7000000000000001), 190)",0.0,0.49583333333333335,28129100.85,26347653.5
"(1, 310, np.float64(0.7000000000000001), 200)",0.0,0.16041666666666668,23143560.50625,21123000.0
"(1, 310, np.float64(0.7000000000000001), 210)",0.0,0.0375,16945211.29375,15053413.5
"(1, 310, np.float64(0.8), 120)",0.0,0.5416666666666666,56935471.9375,55498776.5
"(1, 310, np.float64(0.8), 130)",0.0,0.6541666666666667,62613613.822916664,61908218.0
"(1, 310, np.float64(0.8), 140)",0.0,0.7208333333333333,60254729.48125,59576080.0
"(1, 310, np.float64(0.8), 150)",0.0,0.7666666666666667,49602390.74375,48468506.5
"(1, 310, np.float64(0.8), 160)",0.0,0.8104166666666667,39043396.22083333,38275593.0
"(1, 310, np.float64(0.8), 170)",0.0,0.8520833333333333,34032589.12083333,33365856.5
"(1, 310, np.float64(0.8), 180)",0.0,0.8208333333333333,31093481.364583332,29760012.0
"(1, 310, np.float64(0.8), 190)",0.0,0.4979166666666667,28701833.29375,26694262.5
"(1, 310, np.float64(0.8), 200)",0.0,0.16666666666666666,23511990.154166665,21489325.5
"(1, 310, np.float64(0.8), 210)",0.0,0.03958333333333333,17508864.297916666,15750753.0
"(1, 310, np.float64(0.9), 120)",0.0,0.0020833333333333333,57902672.572916664,56300905.0
"(1, 310, np.float64(0.9), 130)",0.0,0.010416666666666666,62325295.69583333,61599973.5
"(1, 310, np.float64(0.9), 140)",0.0,0.0125,59192578.139583334,58754090.5
"(1, 310, np.float64(0.9), 150)",0.0,0.014583333333333334,49584068.12708333,48116626.5
"(1, 310, np.float64(0.9), 160)",0.0,0.016666666666666666,39730394.8875,38798910.5
"(1, 310, np.float64(0.9), 170)",0.0,0.010416666666666666,32528291.44375,31614111.5
"(1, 310, np.float64(0.9), 180)",0.0,0.00625,30341759.175,29259978.0
"(1, 310, np.float64(0.9), 190)",0.0,0.0,27642051.454166666,25551016.5
"(1, 310, np.float64(0.9), 200)",0.0,0.0020833333333333333,23447146.20625,21385476.5
"(1, 310, np.float64(0.9), 210)",0.0,0.0,16918730.354166668,15174079.5
"(1, 320, np.float64(0.1), 120)",0.0,0.5270833333333333,58921658.64375,58220853.0
"(1, 320, np.float64(0.1), 130)",0.0,0.61875,64708248.68125,63502365.0
"(1, 320, np.float64(0.1), 140)",0.0,0.6854166666666667,61393254.86666667,60673745.0
"(1, 320, np.float64(0.1), 150)",0.0,0.73125,51126445.920833334,49292010.0
"(1, 320, np.float64(0.1), 160)",0.0,0.7770833333333333,40522179.94583333,39821593.5
"(1, 320, np.float64(0.1), 170)",0.0,0.8166666666666667,34008341.05625,32347244.5
"(1, 320, np.float64(0.1), 180)",0.0,0.8125,31520363.016666666,30125947.5
"(1, 320, np.float64(0.1), 190)",0.0,0.49166666666666664,29807525.8875,27457258.5
"(1, 320, np.float64(0.1), 200)",0.0,0.15,23413145.089583334,21395253.0
