,palette,loc,height,set,blobCount,closeEnough,count4,closeCount4,time,points,path
49,dark,davids,high,B,7,True,False,False,59790750,"[1.0, 1.0, 1.0, 1.0, 195.25624189766637, 215.08370463612533, 234.94041797868667]",dark_davids_high_B_0.jpg
50,dark,davids,high,C,6,False,False,False,49834208,"[0.0, 1.4142135623730951, 2.23606797749979, 160.1030917877603, 172.52536045462998, 204.3624231604235]",dark_davids_high_C_0.jpg
51,dark,davids,high,D,1,True,False,False,47402417,[0.0],dark_davids_high_D_0.jpg
52,dark,davids,medium,A,3,True,False,False,48962416,"[1.0, 1.4142135623730951, 2.23606797749979]",dark_davids_medium_A_0.jpg
53,dark,davids,medium,B,9,True,False,False,51121375,"[1.0, 1.0, 1.4142135623730951, 2.0, 177.04519197086375, 203.35437049643167, 211.463944917331, 615.4421175057813, 671.8720116212611]",dark_davids_medium_B_0.jpg
54,dark,davids,medium,C,5,False,False,False,55743375,"[0.0, 1.0, 1.0, 932.3143246781099, 1016.504303975148]",dark_davids_medium_C_0.jpg
55,dark,davids,medium,D,2,False,False,False,55989791,"[2.23606797749979, 590.0]",dark_davids_medium_D_0.jpg
56,dark,davids,short,A,3,True,False,False,45412417,"[1.0, 2.0, 2.23606797749979]",dark_davids_short_A_0.jpg
57,dark,davids,short,B,4,True,True,True,57049125,"[1.4142135623730951, 1.4142135623730951, 2.0, 3.605551275463989]",dark_davids_short_B_0.jpg
58,dark,davids,short,C,3,True,False,False,49467667,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979]",dark_davids_short_C_0.jpg
59,dark,davids,short,D,3,False,False,False,55939292,"[1.0, 209.99523804124703, 239.7352706632881]",dark_davids_short_D_0.jpg
60,dark,jack_cole,high,A,3,True,False,False,48781292,"[0.0, 1.4142135623730951, 2.0]",dark_jack_cole_high_A_0.jpg
61,dark,jack_cole,high,B,5,True,False,False,64088541,"[1.0, 1.0, 1.0, 1.0, 699.1151550352774]",dark_jack_cole_high_B_0.jpg
62,dark,jack_cole,high,C,3,True,False,False,52488041,"[1.0, 1.0, 1.4142135623730951]",dark_jack_cole_high_C_0.jpg
63,dark,jack_cole,high,D,1,True,False,False,45371125,[2.0],dark_jack_cole_high_D_0.jpg
