,key,path,found_perm,true_perm,correct,overlap
87,b,/Users/jdreiling/Desktop/puck/puck//images/custom/davids/medium/B/custom_davids_medium_B_0.jpg,ahc,ahc,True,3
88,b,/Users/jdreiling/Desktop/puck/puck//images/custom/davids/medium/B/custom_davids_medium_B_1.jpg,ahc,ahc,True,3
89,b,/Users/jdreiling/Desktop/puck/puck//images/custom/davids/medium/B/custom_davids_medium_B_4.jpg,ahc,ahc,True,3
90,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/high/B/custom_john_honey_high_B_2.jpg,ahc,ahc,True,3
91,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/high/B/custom_john_honey_high_B_3.jpg,ahc,ahc,True,3
92,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/high/B/custom_john_honey_high_B_1.jpg,ahc,ahc,True,3
93,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/high/B/custom_john_honey_high_B_0.jpg,ahc,ahc,True,3
94,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/high/B/custom_john_honey_high_B_4.jpg,ahc,ahc,True,3
95,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/short/B/custom_john_honey_short_B_0.jpg,ahc,ahc,True,3
96,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/short/B/custom_john_honey_short_B_1.jpg,acc,ahc,False,2
97,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/short/B/custom_john_honey_short_B_3.jpg,ahc,ahc,True,3
98,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/short/B/custom_john_honey_short_B_2.jpg,acc,ahc,False,2
99,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/short/B/custom_john_honey_short_B_4.jpg,acc,ahc,False,2
100,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/medium/B/custom_john_honey_medium_B_4.jpg,ahc,ahc,True,3
101,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/medium/B/custom_john_honey_medium_B_3.jpg,ahc,ahc,True,3
102,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/medium/B/custom_john_honey_medium_B_2.jpg,ahc,ahc,True,3
103,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/medium/B/custom_john_honey_medium_B_0.jpg,acc,ahc,False,2
104,b,/Users/jdreiling/Desktop/puck/puck//images/custom/john_honey/medium/B/custom_john_honey_medium_B_1.jpg,ahc,ahc,True,3
105,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/high/B/custom_jack_cole_high_B_4.jpg,ahc,ahc,True,3
106,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/high/B/custom_jack_cole_high_B_0.jpg,ahc,ahc,True,3
107,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/high/B/custom_jack_cole_high_B_1.jpg,ahc,ahc,True,3
108,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/high/B/custom_jack_cole_high_B_3.jpg,ahc,ahc,True,3
109,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/high/B/custom_jack_cole_high_B_2.jpg,ahc,ahc,True,3
110,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/short/B/custom_jack_cole_short_B_4.jpg,ahc,ahc,True,3
111,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/short/B/custom_jack_cole_short_B_0.jpg,ahc,ahc,True,3
112,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/short/B/custom_jack_cole_short_B_1.jpg,ahc,ahc,True,3
113,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/short/B/custom_jack_cole_short_B_3.jpg,ahc,ahc,True,3
114,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/short/B/custom_jack_cole_short_B_2.jpg,ahc,ahc,True,3
115,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/medium/B/custom_jack_cole_medium_B_2.jpg,ahc,ahc,True,3
116,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/medium/B/custom_jack_cole_medium_B_3.jpg,ahc,ahc,True,3
117,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/medium/B/custom_jack_cole_medium_B_1.jpg,ahc,ahc,True,3
118,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/medium/B/custom_jack_cole_medium_B_0.jpg,ahc,ahc,True,3
119,b,/Users/jdreiling/Desktop/puck/puck//images/custom/jack_cole/medium/B/custom_jack_cole_medium_B_4.jpg,ahc,ahc,True,3
120,c,/Users/jdreiling/Desktop/puck/puck//images/custom/michaels/high/C/custom_michaels_high_C_1.jpg,efg,ebg,False,2
