,0,1,2,3
"(np.float64(1.0), 100, 330, np.float64(0.8), 5)",houghCircleAlt,0.5104166666666666,44471082.97291667,45670139.0
"(np.float64(1.0), 100, 330, np.float64(0.8), 10)",houghCircleAlt,0.5541666666666667,43180079.85,44181522.5
"(np.float64(1.0), 100, 330, np.float64(0.8), 15)",houghCircleAlt,0.675,41828184.19166667,42519668.0
"(np.float64(1.0), 100, 330, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6416666666666667,44886965.34375,45862189.0
"(np.float64(1.0), 100, 330, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7020833333333333,42652113.17916667,43548268.5
"(np.float64(1.0), 100, 330, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8375,41442667.020833336,42258990.0
"(np.float64(1.0), 100, 330, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7645833333333333,44724946.49583333,45981478.0
"(np.float64(1.0), 100, 330, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.8208333333333333,43301694.87916667,44453646.5
"(np.float64(1.0), 100, 330, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9208333333333333,42137049.69375,42888186.0
"(np.float64(1.0), 100, 340, np.float64(0.7), 5)",houghCircleAlt,0.3,42666100.31458333,44035489.0
"(np.float64(1.0), 100, 340, np.float64(0.7), 10)",houghCircleAlt,0.3125,42685529.6625,43436940.5
"(np.float64(1.0), 100, 340, np.float64(0.7), 15)",houghCircleAlt,0.38125,41270153.427083336,42059395.5
"(np.float64(1.0), 100, 340, np.float64(0.75), 5)",houghCircleAlt,0.39375,44082271.31041667,44996100.5
"(np.float64(1.0), 100, 340, np.float64(0.75), 10)",houghCircleAlt,0.39791666666666664,42561956.01875,43411326.5
"(np.float64(1.0), 100, 340, np.float64(0.75), 15)",houghCircleAlt,0.5083333333333333,40724121.17916667,41618458.5
"(np.float64(1.0), 100, 340, np.float64(0.8), 5)",houghCircleAlt,0.5125,44277573.56666667,45164936.5
"(np.float64(1.0), 100, 340, np.float64(0.8), 10)",houghCircleAlt,0.5604166666666667,42894863.30833333,43735264.5
"(np.float64(1.0), 100, 340, np.float64(0.8), 15)",houghCircleAlt,0.675,42293538.14791667,43049297.5
"(np.float64(1.0), 100, 340, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.64375,44374193.81458333,45689590.0
"(np.float64(1.0), 100, 340, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7104166666666667,41230742.49375,42506398.5
"(np.float64(1.0), 100, 340, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8375,41427209.672916666,42233626.5
"(np.float64(1.0), 100, 340, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7625,44146203.61875,44997317.0
"(np.float64(1.0), 100, 340, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.8208333333333333,42265249.166666664,43365372.0
"(np.float64(1.0), 100, 340, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.91875,41142549.72083333,41814391.0
"(np.float64(1.0), 100, 350, np.float64(0.7), 5)",houghCircleAlt,0.3,43940013.84791667,44662068.0
"(np.float64(1.0), 100, 350, np.float64(0.7), 10)",houghCircleAlt,0.30833333333333335,42564183.78125,43417001.5
"(np.float64(1.0), 100, 350, np.float64(0.7), 15)",houghCircleAlt,0.38333333333333336,41368067.2375,41882914.0
"(np.float64(1.0), 100, 350, np.float64(0.75), 5)",houghCircleAlt,0.39166666666666666,44718306.80625,45816761.0
