,0,1,2,3
"(np.float64(1.5), 100, 160, 30, 15)",houghCircle,0.80625,40411385.34,31093102.5
"(np.float64(1.5), 110, 160, 30, 15)",houghCircle,0.80625,41173897.07,32415021.5
"(np.float64(1.5), 120, 160, 30, 15)",houghCircle,0.80625,38561465,31778477.5
"(np.float64(1.5), 130, 160, 30, 15)",houghCircle,0.80625,44738135.59,33546815.5
"(np.float64(1.5), 140, 130, 30, 15)",houghCircle,0.80625,45406549.77,34684880.5
"(np.float64(1.5), 140, 170, 30, 15)",houghCircle,0.80625,41114221.31,32116276.5
"(np.float64(1.5), 150, 130, 30, 15)",houghCircle,0.80625,55410250.55,42580552
"(np.float64(1.5), 150, 170, 30, 15)",houghCircle,0.80625,39255154.35,30397372.5
"(np.float64(1.5), 160, 170, 30, 15)",houghCircle,0.80625,41262256.28,31895502.5
"(np.float64(1.5), 170, 170, 30, 15)",houghCircle,0.80625,43457827.93,33001542.5
"(np.float64(1.5), 180, 170, 30, 15)",houghCircle,0.80625,39825462.24,31260210
"(np.float64(1.5), 190, 100, 35, 15)",houghCircle,0.80625,46664299.78,35907583.5
"(np.float64(1.5), 190, 110, 35, 15)",houghCircle,0.80625,42865167.63,34859301.5
"(np.float64(1.5), 190, 170, 30, 15)",houghCircle,0.80625,44815136.9,33197559.5
"(np.float64(1.5), 200, 100, 35, 15)",houghCircle,0.80625,47871976.63,37418204
"(np.float64(1.5), 200, 110, 35, 15)",houghCircle,0.80625,46692618.99,35288342
"(np.float64(1.5), 200, 120, 30, 15)",houghCircle,0.80625,44860739.37,35004986
"(np.float64(1.5), 200, 140, 30, 15)",houghCircle,0.80625,44106906.6,33315642
"(np.float64(1.5), 200, 150, 30, 15)",houghCircle,0.80625,43019303.83,32643541.5
"(np.float64(1.5), 240, 100, 30, 15)",houghCircle,0.80625,45403494.28,35840383.5
"(np.float64(1.5), 240, 110, 30, 15)",houghCircle,0.80625,51612324.38,41840895
